"data_time","device","Pa","Rc","Ta","Ua"
"2025-08-01 12:41:09","b101",995.4,0.0,37.7,51.6
"2025-08-01 12:41:39","b101",995.5,0.0,37.7,51.1
"2025-08-01 12:42:09","b101",995.4,0.0,37.7,53.8
"2025-08-01 12:42:39","b101",995.4,0.0,37.7,53.2
"2025-08-01 12:43:09","b101",995.3,0.0,37.7,50.8
"2025-08-01 12:43:39","b101",995.3,0.0,37.7,52.1
"2025-08-01 12:44:09","b101",995.4,0.0,37.8,51.0
"2025-08-01 12:44:39","b101",995.3,0.0,37.8,52.6
"2025-08-01 12:45:09","b101",995.4,0.0,37.8,52.4
"2025-08-01 12:45:39","b101",995.3,0.0,37.9,51.1
"2025-08-01 12:46:09","b101",995.3,0.0,37.9,53.5
"2025-08-01 12:46:39","b101",995.4,0.0,37.9,51.0
"2025-08-01 12:47:09","b101",995.4,0.0,37.9,50.4
"2025-08-01 12:47:39","b101",995.4,0.0,37.9,48.9
"2025-08-01 12:48:09","b101",995.3,0.0,37.9,48.3
"2025-08-01 12:48:39","b101",995.3,0.0,37.9,49.9
"2025-08-01 12:49:09","b101",995.3,0.0,38.0,49.4
"2025-08-01 12:49:39","b101",995.3,0.0,38.0,47.8
"2025-08-01 12:50:09","b101",995.3,0.0,38.0,48.1
"2025-08-01 12:50:39","b101",995.4,0.0,38.0,49.1
"2025-08-01 12:51:09","b101",995.3,0.0,38.0,49.6
"2025-08-01 12:51:39","b101",995.3,0.0,38.0,48.2
"2025-08-01 12:52:09","b101",995.3,0.0,38.0,49.4
"2025-08-01 12:52:39","b101",995.3,0.0,38.0,50.2
"2025-08-01 12:53:09","b101",995.3,0.0,38.0,49.8
"2025-08-01 12:53:39","b101",995.3,0.0,38.0,50.8
"2025-08-01 12:54:09","b101",995.3,0.0,38.0,50.5
"2025-08-01 12:54:39","b101",995.4,0.0,38.1,51.0
"2025-08-01 12:55:09","b101",995.3,0.0,38.0,50.1
"2025-08-01 12:55:39","b101",995.3,0.0,38.0,50.7
"2025-08-01 12:56:09","b101",995.3,0.0,38.0,51.2
"2025-08-01 12:56:39","b101",995.3,0.0,38.0,51.0
"2025-08-01 12:57:09","b101",995.3,0.0,38.1,51.7
"2025-08-01 12:57:39","b101",995.3,0.0,38.0,50.2
"2025-08-01 12:58:09","b101",995.3,0.0,38.0,51.9
"2025-08-01 12:58:39","b101",995.4,0.0,38.0,50.8
"2025-08-01 12:59:09","b101",995.4,0.0,38.0,49.8
"2025-08-01 12:59:39","b101",995.3,0.0,38.0,49.5
"2025-08-01 13:00:09","b101",995.3,0.0,38.0,50.1
"2025-08-01 13:00:39","b101",995.4,0.0,38.0,51.9
"2025-08-01 13:01:09","b101",995.3,0.0,38.0,51.9
"2025-08-01 13:01:39","b101",995.3,0.0,38.0,50.9
"2025-08-01 13:02:09","b101",995.3,0.0,38.0,49.3
"2025-08-01 13:02:39","b101",995.3,0.0,38.1,51.5
"2025-08-01 13:03:09","b101",995.3,0.0,38.0,51.7
"2025-08-01 13:03:39","b101",995.3,0.0,38.0,50.0
"2025-08-01 13:04:09","b101",995.3,0.0,38.1,48.9
"2025-08-01 13:04:39","b101",995.3,0.0,38.1,49.3
"2025-08-01 13:05:09","b101",995.3,0.0,38.1,49.3
"2025-08-01 13:05:39","b101",995.3,0.0,38.1,49.7
"2025-08-01 13:06:09","b101",995.3,0.0,38.0,48.1
"2025-08-01 13:06:39","b101",995.3,0.0,38.1,48.4
"2025-08-01 13:07:09","b101",995.2,0.0,38.1,50.4
"2025-08-01 13:07:39","b101",995.3,0.0,38.1,49.3
"2025-08-01 13:08:09","b101",995.3,0.0,38.1,49.2
"2025-08-01 13:08:39","b101",995.2,0.0,38.1,51.3
"2025-08-01 13:09:09","b101",995.2,0.0,38.1,50.6
"2025-08-01 13:09:39","b101",995.3,0.0,38.1,51.9
"2025-08-01 13:10:09","b101",995.3,0.0,38.1,51.4
"2025-08-01 13:10:39","b101",995.3,0.0,38.1,50.3
"2025-08-01 13:11:09","b101",995.2,0.0,38.1,50.7
"2025-08-01 13:11:39","b101",995.2,0.0,38.1,50.4
"2025-08-01 13:12:09","b101",995.3,0.0,38.1,49.7
"2025-08-01 13:12:39","b101",995.2,0.0,38.1,49.6
"2025-08-01 13:13:09","b101",995.2,0.0,38.1,50.6
"2025-08-01 13:13:39","b101",995.2,0.0,38.1,50.6
"2025-08-01 13:14:09","b101",995.2,0.0,38.1,49.1
"2025-08-01 13:14:39","b101",995.3,0.0,38.0,49.9
"2025-08-01 13:15:09","b101",995.2,0.0,38.0,50.3
"2025-08-01 13:15:39","b101",995.2,0.0,38.0,50.5
"2025-08-01 13:16:09","b101",995.3,0.0,38.0,51.4
"2025-08-01 13:16:39","b101",995.3,0.0,37.9,51.8
"2025-08-01 13:17:09","b101",995.2,0.0,38.0,53.1
"2025-08-01 13:17:39","b101",995.2,0.0,38.0,52.3
"2025-08-01 13:18:09","b101",995.2,0.0,38.0,53.0
"2025-08-01 13:18:39","b101",995.2,0.0,38.0,49.7
"2025-08-01 13:19:09","b101",995.2,0.0,38.0,49.6
"2025-08-01 13:19:39","b101",995.2,0.0,38.0,50.6
"2025-08-01 13:20:09","b101",995.1,0.0,38.0,52.8
"2025-08-01 13:20:39","b101",995.2,0.0,38.0,51.5
"2025-08-01 13:21:09","b101",995.1,0.0,38.0,50.9
"2025-08-01 13:21:39","b101",995.2,0.0,38.0,51.7
"2025-08-01 13:22:09","b101",995.1,0.0,38.0,53.8
"2025-08-01 13:22:39","b101",995.1,0.0,38.0,50.6
"2025-08-01 13:23:09","b101",995.1,0.0,38.0,50.6
"2025-08-01 13:23:39","b101",995.1,0.0,38.0,51.1
"2025-08-01 13:24:09","b101",995.1,0.0,37.9,51.0
"2025-08-01 13:24:39","b101",995.1,0.0,37.9,52.6
"2025-08-01 13:25:09","b101",995.0,0.0,37.9,53.7
"2025-08-01 13:25:39","b101",995.0,0.0,37.9,52.0
"2025-08-01 13:26:09","b101",995.0,0.0,37.9,52.8
"2025-08-01 13:26:39","b101",995.0,0.0,37.9,50.9
"2025-08-01 13:27:09","b101",995.0,0.0,37.9,50.8
"2025-08-01 13:27:39","b101",995.0,0.0,37.9,50.3
"2025-08-01 13:28:09","b101",995.1,0.0,37.9,50.7
"2025-08-01 13:28:39","b101",995.1,0.0,37.9,51.8
"2025-08-01 13:29:09","b101",995.1,0.0,37.9,50.3
"2025-08-01 13:29:39","b101",995.1,0.0,37.9,50.1
"2025-08-01 13:30:09","b101",995.1,0.0,37.9,51.2
"2025-08-01 13:30:39","b101",995.1,0.0,37.9,52.5
"2025-08-01 13:31:09","b101",995.0,0.0,37.9,50.9
"2025-08-01 13:31:39","b101",995.1,0.0,37.9,51.6
"2025-08-01 13:32:09","b101",995.0,0.0,38.0,49.3
"2025-08-01 13:32:39","b101",995.0,0.0,37.9,50.7
"2025-08-01 13:33:09","b101",995.0,0.0,37.9,52.5
"2025-08-01 13:33:39","b101",995.0,0.0,38.0,51.4
"2025-08-01 13:34:09","b101",995.0,0.0,38.0,51.5
"2025-08-01 13:34:39","b101",995.0,0.0,37.9,50.0
"2025-08-01 13:35:09","b101",994.9,0.0,37.9,49.9
"2025-08-01 13:35:39","b101",994.9,0.0,37.9,50.9
"2025-08-01 13:36:09","b101",994.9,0.0,37.8,51.1
"2025-08-01 13:36:39","b101",995.0,0.0,37.8,50.8
"2025-08-01 13:37:09","b101",994.9,0.0,37.8,51.3
"2025-08-01 13:37:39","b101",994.9,0.0,37.8,51.1
"2025-08-01 13:38:09","b101",994.9,0.0,37.8,51.6
"2025-08-01 13:38:39","b101",994.9,0.0,37.8,52.2
"2025-08-01 13:39:09","b101",994.9,0.0,37.8,51.4
"2025-08-01 13:39:39","b101",994.9,0.0,37.8,52.8
"2025-08-01 13:40:09","b101",994.8,0.0,37.8,51.6
"2025-08-01 13:40:39","b101",994.9,0.0,37.7,50.1
"2025-08-01 13:41:09","b101",994.8,0.0,37.8,49.9
"2025-08-01 13:41:39","b101",994.8,0.0,37.7,51.2
"2025-08-01 13:42:09","b101",994.9,0.0,37.7,51.1
"2025-08-01 13:42:39","b101",994.8,0.0,37.7,51.6
"2025-08-01 13:43:09","b101",994.9,0.0,37.7,51.0
"2025-08-01 13:43:39","b101",994.9,0.0,37.7,51.8
"2025-08-01 13:44:09","b101",994.9,0.0,37.7,52.8
"2025-08-01 13:44:39","b101",994.8,0.0,37.7,53.7
"2025-08-01 13:45:09","b101",994.8,0.0,37.7,53.5
"2025-08-01 13:45:39","b101",994.8,0.0,37.7,50.5
"2025-08-01 13:46:09","b101",994.8,0.0,37.7,51.3
"2025-08-01 13:46:39","b101",994.8,0.0,37.7,52.3
"2025-08-01 13:47:09","b101",994.8,0.0,37.7,50.6
"2025-08-01 13:47:39","b101",994.8,0.0,37.7,51.5
"2025-08-01 13:48:09","b101",994.8,0.0,37.7,52.3
"2025-08-01 13:48:39","b101",994.8,0.0,37.7,50.8
"2025-08-01 13:49:09","b101",994.8,0.0,37.8,54.0
"2025-08-01 13:49:39","b101",994.8,0.0,37.7,50.9
"2025-08-01 13:50:09","b101",994.8,0.0,37.8,51.1
"2025-08-01 13:50:39","b101",994.8,0.0,37.8,50.8
"2025-08-01 13:51:09","b101",994.8,0.0,37.8,50.8
"2025-08-01 13:51:39","b101",994.8,0.0,37.8,51.5
"2025-08-01 13:52:09","b101",994.8,0.0,37.8,51.1
"2025-08-01 13:52:39","b101",994.8,0.0,37.8,51.2
"2025-08-01 13:53:09","b101",994.8,0.0,37.8,52.8
"2025-08-01 13:53:39","b101",994.8,0.0,37.8,51.6
"2025-08-01 13:54:09","b101",994.8,0.0,37.9,51.6
"2025-08-01 13:54:39","b101",994.8,0.0,37.9,51.4
"2025-08-01 13:55:09","b101",994.8,0.0,37.9,51.4
"2025-08-01 13:55:39","b101",994.7,0.0,37.9,50.9
"2025-08-01 13:56:09","b101",994.7,0.0,37.9,51.9
"2025-08-01 13:56:39","b101",994.7,0.0,37.9,51.1
"2025-08-01 13:57:09","b101",994.7,0.0,37.9,52.7
"2025-08-01 13:57:39","b101",994.8,0.0,38.0,52.3
"2025-08-01 13:58:09","b101",994.7,0.0,38.0,52.5
"2025-08-01 13:58:39","b101",994.7,0.0,38.0,49.7
"2025-08-01 13:59:09","b101",994.7,0.0,38.0,50.3
"2025-08-01 13:59:39","b101",994.7,0.0,38.0,52.9
"2025-08-01 14:00:09","b101",994.7,0.0,38.1,53.2
"2025-08-01 14:00:39","b101",994.7,0.0,38.1,51.4
"2025-08-01 14:01:09","b101",994.6,0.0,38.1,51.1
"2025-08-01 14:01:39","b101",994.6,0.0,38.1,51.8
"2025-08-01 14:02:09","b101",994.6,0.0,38.1,51.4
"2025-08-01 14:02:39","b101",994.7,0.0,38.0,51.8
"2025-08-01 14:03:09","b101",994.7,0.0,38.0,49.8
"2025-08-01 14:03:39","b101",994.6,0.0,38.0,52.6
"2025-08-01 14:04:09","b101",994.6,0.0,38.0,53.8
"2025-08-01 14:04:39","b101",994.7,0.0,38.0,53.0
"2025-08-01 14:05:09","b101",994.6,0.0,38.0,49.4
"2025-08-01 14:05:39","b101",994.7,0.0,38.0,51.6
"2025-08-01 14:06:09","b101",994.6,0.0,38.0,50.0
"2025-08-01 14:06:39","b101",994.7,0.0,38.0,52.5
"2025-08-01 14:07:09","b101",994.6,0.0,38.1,51.9
"2025-08-01 14:07:39","b101",994.7,0.0,38.1,50.2
"2025-08-01 14:08:09","b101",994.7,0.0,38.0,51.1
"2025-08-01 14:08:39","b101",994.6,0.0,38.0,50.9
"2025-08-01 14:09:09","b101",994.6,0.0,38.0,50.7
"2025-08-01 14:09:39","b101",994.6,0.0,38.0,51.5
"2025-08-01 14:10:09","b101",994.6,0.0,38.0,50.7
"2025-08-01 14:10:39","b101",994.6,0.0,38.0,49.8
"2025-08-01 14:11:09","b101",994.6,0.0,38.0,51.2
"2025-08-01 14:11:39","b101",994.6,0.0,38.0,52.4
"2025-08-01 14:12:09","b101",994.7,0.0,38.0,54.2
"2025-08-01 14:12:39","b101",994.6,0.0,38.1,54.0
"2025-08-01 14:13:09","b101",994.6,0.0,38.1,52.7
"2025-08-01 14:13:39","b101",994.6,0.0,38.0,53.1
"2025-08-01 14:14:09","b101",994.6,0.0,38.0,51.3
"2025-08-01 14:14:39","b101",994.6,0.0,38.0,51.1
"2025-08-01 14:15:09","b101",994.6,0.0,38.0,51.9
"2025-08-01 14:15:39","b101",994.6,0.0,38.0,50.9
"2025-08-01 14:16:09","b101",994.5,0.0,38.0,50.4
"2025-08-01 14:16:39","b101",994.6,0.0,38.0,50.2
"2025-08-01 14:17:09","b101",994.5,0.0,38.0,50.3
"2025-08-01 14:17:39","b101",994.5,0.0,38.0,51.4
"2025-08-01 14:18:09","b101",994.6,0.0,38.0,50.5
"2025-08-01 14:18:39","b101",994.6,0.0,38.0,51.3
"2025-08-01 14:19:09","b101",994.6,0.0,38.0,50.3
"2025-08-01 14:19:39","b101",994.6,0.0,38.0,50.4
"2025-08-01 14:20:09","b101",994.6,0.0,38.0,48.7
"2025-08-01 14:20:39","b101",994.6,0.0,38.0,50.1
"2025-08-01 14:21:09","b101",994.5,0.0,38.1,50.7
"2025-08-01 14:21:39","b101",994.5,0.0,38.1,51.1
"2025-08-01 14:22:09","b101",994.5,0.0,38.1,50.7
"2025-08-01 14:22:39","b101",994.5,0.0,38.1,52.9
"2025-08-01 14:23:09","b101",994.5,0.0,38.1,53.5
"2025-08-01 14:23:39","b101",994.5,0.0,38.1,50.6
"2025-08-01 14:24:09","b101",994.5,0.0,38.1,50.3
"2025-08-01 14:24:39","b101",994.5,0.0,38.1,50.6
"2025-08-01 14:25:09","b101",994.5,0.0,38.0,50.6
"2025-08-01 14:25:39","b101",994.5,0.0,38.0,51.7
"2025-08-01 14:26:09","b101",994.6,0.0,38.0,51.6
"2025-08-01 14:26:39","b101",994.5,0.0,37.9,52.4
"2025-08-01 14:27:09","b101",994.5,0.0,37.9,52.6
"2025-08-01 14:27:39","b101",994.5,0.0,37.8,53.6
"2025-08-01 14:28:09","b101",994.5,0.0,37.8,53.0
"2025-08-01 14:28:39","b101",994.4,0.0,37.8,51.4
"2025-08-01 14:29:09","b101",994.4,0.0,37.8,51.9
"2025-08-01 14:29:39","b101",994.4,0.0,37.8,53.5
"2025-08-01 14:30:09","b101",994.4,0.0,37.8,54.1
"2025-08-01 14:30:39","b101",994.4,0.0,37.8,52.7
"2025-08-01 14:31:09","b101",994.4,0.0,37.8,51.4
"2025-08-01 14:31:39","b101",994.4,0.0,37.8,51.9
"2025-08-01 14:32:09","b101",994.4,0.0,37.8,52.7
"2025-08-01 14:32:39","b101",994.4,0.0,37.8,54.3
"2025-08-01 14:33:09","b101",994.4,0.0,37.8,53.2
"2025-08-01 14:33:39","b101",994.4,0.0,37.9,52.2
"2025-08-01 14:34:09","b101",994.3,0.0,37.9,50.5
"2025-08-01 14:34:39","b101",994.4,0.0,37.9,50.8
"2025-08-01 14:35:09","b101",994.4,0.0,37.9,52.5
"2025-08-01 14:35:39","b101",994.4,0.0,37.9,53.3
"2025-08-01 14:36:09","b101",994.4,0.0,37.9,50.5
"2025-08-01 14:36:39","b101",994.4,0.0,37.9,51.0
"2025-08-01 14:37:09","b101",994.3,0.0,37.9,52.3
"2025-08-01 14:37:39","b101",994.4,0.0,37.9,49.7
"2025-08-01 14:38:09","b101",994.4,0.0,37.9,50.6
"2025-08-01 14:38:39","b101",994.4,0.0,37.9,51.3
"2025-08-01 14:39:09","b101",994.4,0.0,37.9,53.3
"2025-08-01 14:39:39","b101",994.4,0.0,37.9,52.9
"2025-08-01 14:40:09","b101",994.3,0.0,37.8,53.0
"2025-08-01 14:40:39","b101",994.4,0.0,37.8,53.3
"2025-08-01 14:41:09","b101",994.4,0.0,37.8,52.1
"2025-08-01 14:41:39","b101",994.4,0.0,37.7,51.1
"2025-08-01 14:42:09","b101",994.4,0.0,37.7,50.4
"2025-08-01 14:42:39","b101",994.4,0.0,37.6,50.4
"2025-08-01 14:43:09","b101",994.4,0.0,37.6,51.1
"2025-08-01 14:43:39","b101",994.4,0.0,37.6,49.4
"2025-08-01 14:44:09","b101",994.4,0.0,37.6,50.1
"2025-08-01 14:44:39","b101",994.4,0.0,37.6,51.7
"2025-08-01 14:45:09","b101",994.4,0.0,37.6,51.1
"2025-08-01 14:45:39","b101",994.4,0.0,37.6,51.2
"2025-08-01 14:46:09","b101",994.4,0.0,37.6,51.5
"2025-08-01 14:46:39","b101",994.4,0.0,37.7,50.3
"2025-08-01 14:47:09","b101",994.4,0.0,37.7,51.9
"2025-08-01 14:47:39","b101",994.4,0.0,37.7,49.3
"2025-08-01 14:48:09","b101",994.4,0.0,37.7,50.0
"2025-08-01 14:48:39","b101",994.4,0.0,37.7,50.5
"2025-08-01 14:49:09","b101",994.4,0.0,37.7,50.3
"2025-08-01 14:49:39","b101",994.4,0.0,37.7,50.2
"2025-08-01 14:50:09","b101",994.4,0.0,37.7,50.9
"2025-08-01 14:50:39","b101",994.4,0.0,37.7,50.4
"2025-08-01 14:51:09","b101",994.4,0.0,37.7,50.2
"2025-08-01 14:51:39","b101",994.4,0.0,37.7,50.7
"2025-08-01 14:52:09","b101",994.4,0.0,37.7,50.1
"2025-08-01 14:52:39","b101",994.4,0.0,37.7,50.4
"2025-08-01 14:53:09","b101",994.4,0.0,37.7,50.5
"2025-08-01 14:53:39","b101",994.3,0.0,37.7,50.1
"2025-08-01 14:54:09","b101",994.3,0.0,37.7,52.2
"2025-08-01 14:54:39","b101",994.3,0.0,37.7,52.4
"2025-08-01 14:55:09","b101",994.3,0.0,37.7,53.0
"2025-08-01 14:55:39","b101",994.3,0.0,37.7,51.6
"2025-08-01 14:56:09","b101",994.3,0.0,37.7,52.1
"2025-08-01 14:56:39","b101",994.3,0.0,37.8,51.5
"2025-08-01 14:57:09","b101",994.3,0.0,37.8,50.5
"2025-08-01 14:57:39","b101",994.2,0.0,37.8,51.1
"2025-08-01 14:58:09","b101",994.2,0.0,37.8,50.0
"2025-08-01 14:58:39","b101",994.3,0.0,37.8,51.3
"2025-08-01 14:59:09","b101",994.3,0.0,37.9,51.3
"2025-08-01 14:59:39","b101",994.2,0.0,37.9,50.5
"2025-08-01 15:00:09","b101",994.1,0.0,37.9,51.1
"2025-08-01 15:00:39","b101",994.2,0.0,37.9,49.2
"2025-08-01 15:01:09","b101",994.2,0.0,37.9,49.9
"2025-08-01 15:01:39","b101",994.3,0.0,37.9,49.9
"2025-08-01 15:02:09","b101",994.2,0.0,37.9,49.8
"2025-08-01 15:02:39","b101",994.3,0.0,37.9,49.0
"2025-08-01 15:03:09","b101",994.3,0.0,37.9,49.6
"2025-08-01 15:03:39","b101",994.3,0.0,37.9,49.9
"2025-08-01 15:04:09","b101",994.2,0.0,37.9,52.2
"2025-08-01 15:04:39","b101",994.2,0.0,37.9,51.0
"2025-08-01 15:05:09","b101",994.2,0.0,38.0,49.8
"2025-08-01 15:05:39","b101",994.2,0.0,37.9,49.5
"2025-08-01 15:06:09","b101",994.2,0.0,37.9,50.9
"2025-08-01 15:06:39","b101",994.3,0.0,38.0,50.9
"2025-08-01 15:07:09","b101",994.3,0.0,38.0,50.5
"2025-08-01 15:07:39","b101",994.3,0.0,38.0,49.1
"2025-08-01 15:08:09","b101",994.3,0.0,37.9,50.0
"2025-08-01 15:08:39","b101",994.3,0.0,38.0,49.6
"2025-08-01 15:09:09","b101",994.2,0.0,38.0,51.1
"2025-08-01 15:09:39","b101",994.2,0.0,37.9,50.7
"2025-08-01 15:10:09","b101",994.2,0.0,37.9,50.7
"2025-08-01 15:10:39","b101",994.2,0.0,37.9,49.8
"2025-08-01 15:11:09","b101",994.2,0.0,37.9,50.8
"2025-08-01 15:11:39","b101",994.1,0.0,37.9,51.7
"2025-08-01 15:12:09","b101",994.2,0.0,37.9,51.5
"2025-08-01 15:12:39","b101",994.2,0.0,37.9,51.5
"2025-08-01 15:13:09","b101",994.1,0.0,37.9,50.9
"2025-08-01 15:13:39","b101",994.1,0.0,37.8,48.7
"2025-08-01 15:14:09","b101",994.2,0.0,37.8,49.5
"2025-08-01 15:14:39","b101",994.2,0.0,37.7,50.7
"2025-08-01 15:15:09","b101",994.1,0.0,37.7,49.1
"2025-08-01 15:15:39","b101",994.2,0.0,37.7,49.4
"2025-08-01 15:16:09","b101",994.1,0.0,37.7,48.9
"2025-08-01 15:16:39","b101",994.1,0.0,37.7,48.2
"2025-08-01 15:17:09","b101",994.1,0.0,37.6,49.3
"2025-08-01 15:17:39","b101",994.1,0.0,37.6,49.2
"2025-08-01 15:18:09","b101",994.1,0.0,37.6,50.3
"2025-08-01 15:18:39","b101",994.1,0.0,37.6,50.4
"2025-08-01 15:19:09","b101",994.1,0.0,37.6,51.7
"2025-08-01 15:19:39","b101",994.1,0.0,37.5,50.0
"2025-08-01 15:20:09","b101",994.1,0.0,37.5,51.0
"2025-08-01 15:20:39","b101",994.1,0.0,37.6,52.5
"2025-08-01 15:21:09","b101",994.2,0.0,37.6,51.6
"2025-08-01 15:21:39","b101",994.3,0.0,37.6,51.4
"2025-08-01 15:22:09","b101",994.2,0.0,37.6,52.1
"2025-08-01 15:22:39","b101",994.1,0.0,37.6,49.0
"2025-08-01 15:23:09","b101",994.2,0.0,37.6,50.5
"2025-08-01 15:23:39","b101",994.2,0.0,37.6,49.2
"2025-08-01 15:24:09","b101",994.2,0.0,37.6,49.7
"2025-08-01 15:24:39","b101",994.2,0.0,37.7,50.8
"2025-08-01 15:25:09","b101",994.2,0.0,37.7,49.6
"2025-08-01 15:25:39","b101",994.1,0.0,37.7,50.2
"2025-08-01 15:26:09","b101",994.2,0.0,37.7,51.3
"2025-08-01 15:26:39","b101",994.2,0.0,37.8,50.3
"2025-08-01 15:27:09","b101",994.1,0.0,37.8,49.0
"2025-08-01 15:27:39","b101",994.1,0.0,37.8,50.3
"2025-08-01 15:28:09","b101",994.1,0.0,37.8,48.4
"2025-08-01 15:28:39","b101",994.1,0.0,37.8,48.0
"2025-08-01 15:29:09","b101",994.1,0.0,37.8,49.2
"2025-08-01 15:29:39","b101",994.1,0.0,37.8,47.2
"2025-08-01 15:30:09","b101",994.1,0.0,37.8,47.7
"2025-08-01 15:30:39","b101",994.1,0.0,37.8,49.1
"2025-08-01 15:31:09","b101",994.1,0.0,37.8,49.3
"2025-08-01 15:31:39","b101",994.1,0.0,37.8,48.7
"2025-08-01 15:32:09","b101",994.1,0.0,37.8,49.2
"2025-08-01 15:32:39","b101",994.1,0.0,37.9,49.6
"2025-08-01 15:33:09","b101",994.1,0.0,37.9,49.9
"2025-08-01 15:33:39","b101",994.1,0.0,37.9,50.0
"2025-08-01 15:34:09","b101",994.1,0.0,37.9,51.2
"2025-08-01 15:34:39","b101",994.1,0.0,37.9,51.7
"2025-08-01 15:35:09","b101",994.1,0.0,38.0,49.8
"2025-08-01 15:35:39","b101",994.1,0.0,38.0,48.7
"2025-08-01 15:36:09","b101",994.1,0.0,38.0,48.5
"2025-08-01 15:36:39","b101",994.1,0.0,38.0,51.1
"2025-08-01 15:37:09","b101",994.1,0.0,38.0,47.7
"2025-08-01 15:37:39","b101",994.1,0.0,38.0,48.9
"2025-08-01 15:38:09","b101",994.1,0.0,38.0,49.7
"2025-08-01 15:38:39","b101",994.1,0.0,38.0,50.5
"2025-08-01 15:39:09","b101",994.1,0.0,38.0,51.4
"2025-08-01 15:39:39","b101",994.1,0.0,38.0,50.9
"2025-08-01 15:40:09","b101",994.0,0.0,38.0,52.1
"2025-08-01 15:40:39","b101",994.0,0.0,38.0,49.8
"2025-08-01 15:41:09","b101",994.1,0.0,37.9,51.3
"2025-08-01 15:41:39","b101",994.1,0.0,37.9,53.6
"2025-08-01 15:42:09","b101",994.1,0.0,37.9,51.7
"2025-08-01 15:42:39","b101",994.0,0.0,37.9,50.8
"2025-08-01 15:43:09","b101",994.1,0.0,37.9,51.1
"2025-08-01 15:43:39","b101",994.1,0.0,37.9,52.8
"2025-08-01 15:44:09","b101",994.0,0.0,37.9,52.3
"2025-08-01 15:44:39","b101",994.1,0.0,37.9,50.8
"2025-08-01 15:45:09","b101",994.1,0.0,37.8,50.5
"2025-08-01 15:45:39","b101",994.1,0.0,37.8,50.3
"2025-08-01 15:46:09","b101",994.1,0.0,37.8,49.1
"2025-08-01 15:46:39","b101",994.1,0.0,37.8,50.5
"2025-08-01 15:47:09","b101",994.0,0.0,37.8,50.6
"2025-08-01 15:47:39","b101",994.0,0.0,37.8,51.5
"2025-08-01 15:48:09","b101",994.1,0.0,37.8,51.3
"2025-08-01 15:48:39","b101",994.1,0.0,37.8,50.5
"2025-08-01 15:49:09","b101",994.0,0.0,37.8,49.1
"2025-08-01 15:49:39","b101",994.0,0.0,37.9,49.6
"2025-08-01 15:50:09","b101",994.0,0.0,37.9,50.9
"2025-08-01 15:50:39","b101",994.0,0.0,37.9,48.2
"2025-08-01 15:51:09","b101",994.0,0.0,37.9,50.2
"2025-08-01 15:51:39","b101",994.0,0.0,38.0,50.9
"2025-08-01 15:52:09","b101",994.0,0.0,38.0,50.4
"2025-08-01 15:52:39","b101",994.1,0.0,38.0,49.9
"2025-08-01 15:53:09","b101",994.0,0.0,38.1,51.9
"2025-08-01 15:53:39","b101",994.0,0.0,38.1,50.0
"2025-08-01 15:54:09","b101",994.0,0.0,38.1,50.5
"2025-08-01 15:54:39","b101",994.0,0.0,38.1,50.7
"2025-08-01 15:55:09","b101",994.0,0.0,38.1,51.1
"2025-08-01 15:55:39","b101",994.0,0.0,38.2,51.9
"2025-08-01 15:56:09","b101",994.0,0.0,38.2,51.1
"2025-08-01 15:56:39","b101",994.0,0.0,38.2,50.3
"2025-08-01 15:57:10","b101",994.1,0.0,38.2,50.2
"2025-08-01 15:57:39","b101",994.0,0.01,38.2,48.0
"2025-08-01 15:58:09","b101",994.0,0.01,38.2,49.1
"2025-08-01 15:58:39","b101",994.0,0.01,38.1,48.7
"2025-08-01 15:59:09","b101",993.9,0.01,38.1,49.1
"2025-08-01 15:59:39","b101",993.9,0.01,38.1,48.3
"2025-08-01 16:00:09","b101",993.9,0.01,38.1,49.7
"2025-08-01 16:00:39","b101",994.0,0.01,38.0,49.2
"2025-08-01 16:01:09","b101",993.9,0.01,38.1,49.0
"2025-08-01 16:01:39","b101",993.9,0.01,38.0,49.5
"2025-08-01 16:02:09","b101",993.9,0.01,38.1,50.0
"2025-08-01 16:02:39","b101",994.0,0.01,38.1,49.9
"2025-08-01 16:03:09","b101",993.9,0.01,38.1,49.0
"2025-08-01 16:03:39","b101",993.9,0.01,38.1,48.7
"2025-08-01 16:04:09","b101",993.9,0.01,38.1,48.6
"2025-08-01 16:04:39","b101",993.9,0.01,38.1,49.6
"2025-08-01 16:05:09","b101",993.9,0.01,38.1,49.7
"2025-08-01 16:05:39","b101",993.9,0.01,38.2,50.8
"2025-08-01 16:06:09","b101",993.9,0.01,38.2,48.7
"2025-08-01 16:06:39","b101",993.9,0.01,38.1,49.3
"2025-08-01 16:07:09","b101",993.9,0.01,38.2,49.9
"2025-08-01 16:07:39","b101",993.9,0.01,38.1,50.4
"2025-08-01 16:08:09","b101",993.9,0.01,38.1,49.1
"2025-08-01 16:08:39","b101",993.9,0.01,38.1,49.2
"2025-08-01 16:09:09","b101",993.9,0.01,38.1,49.4
"2025-08-01 16:09:39","b101",993.9,0.01,38.1,49.8
"2025-08-01 16:10:09","b101",993.9,0.01,38.1,49.6
"2025-08-01 16:10:39","b101",993.9,0.01,38.1,50.8
"2025-08-01 16:11:09","b101",993.9,0.01,38.1,50.4
"2025-08-01 16:11:39","b101",993.9,0.01,38.1,50.0
"2025-08-01 16:12:09","b101",993.9,0.01,38.0,48.4
