date,t2m,sp,rh,pwv,tp
2025/5/1 0:00,25.3,1003.4,64,8.19,0
2025/5/1 0:15,27.1,1003.3,54.7,8.73,0
2025/5/1 0:30,28.6,1003.3,45,9.03,0
2025/5/1 0:45,29.3,1003.2,41,9.98,0
2025/5/1 1:00,30.9,1003.3,33,11.05,0
2025/5/1 1:15,32.53,1003.3,26.89,11.87,0
2025/5/1 1:30,31.6,1003.3,26.8,12.62,0
2025/5/1 1:45,31.7,1003.4,29.55,13.58,0
2025/5/1 2:00,32.95,1003.3,27.3,12.51,0
2025/5/1 2:15,34.05,1003.3,26.85,12.71,0
2025/5/1 2:30,34.55,1003.2,26.3,3.92,0
2025/5/1 2:45,35.05,1003.2,23.1,3.46,0
2025/5/1 3:00,34.15,1003,25.15,5,0
2025/5/1 3:15,33.9,1002.8,25.35,6.47,0
2025/5/1 3:30,33.2,1002.6,24.75,7.14,0
2025/5/1 3:45,34.7,1002.4,17,1.78,0
2025/5/1 4:00,35.3,1002.2,19.4,6.23,0
2025/5/1 4:15,34.75,1001.9,16.95,9.84,0
2025/5/1 4:30,34.55,1001.65,18.9,13.05,0
2025/5/1 4:45,34.3,1001.3,15.35,11.71,0
2025/5/1 5:00,34.5,1001,13.9,10.85,0
2025/5/1 5:15,35.1,1000.8,16.15,12.58,0
2025/5/1 5:30,35.7,1000.6,16.9,12.32,0
2025/5/1 5:45,34.66,1000.34,15.45,12.89,0
2025/5/1 6:00,34.4,1000.1,15.25,13.47,0
2025/5/1 6:15,35.2,999.9,14.9,13.86,0
2025/5/1 6:30,35.25,999.65,18.5,11.86,0
2025/5/1 6:45,34.7,999.4,17.8,9.94,0
2025/5/1 7:00,34.5,999.1,16.7,11.94,0
2025/5/1 7:15,34.6,998.95,18.05,10.33,0
2025/5/1 7:30,35,998.7,17.1,11.43,0
2025/5/1 7:45,34.8,998.5,16.3,12.7,0
2025/5/1 8:00,34.65,998.15,16.35,14.89,0
2025/5/1 8:15,34.4,998.1,16.35,13.78,0
2025/5/1 8:30,34.4,997.9,18.4,14.97,0
2025/5/1 8:45,33.9,998,17.35,13.72,0
2025/5/1 9:00,33.56,997.84,19.74,13.59,0
2025/5/1 9:15,33.3,997.75,20.95,13.44,0
2025/5/1 9:30,32.75,997.8,23.1,14.49,0
2025/5/1 9:45,32.15,998,24.2,17.45,0
2025/5/1 10:00,31.35,998.1,27.45,18.22,0
2025/5/1 10:15,30.7,998.1,25.95,16.78,0
2025/5/1 10:30,30.2,998.2,25.8,22.88,0
2025/5/1 10:45,29.7,998.2,26.1,22.78,0
2025/5/1 11:00,29.2,998.35,24.75,19.82,0
2025/5/1 11:15,28.5,998.4,26.5,20.53,0
2025/5/1 11:30,28.1,998.6,27.35,24.64,0
2025/5/1 11:45,27.7,998.7,28.25,22.42,0
2025/5/1 12:00,27.4,999,33.45,18.57,0
2025/5/1 12:15,27.2,999.25,38,19.69,0
2025/5/1 12:30,27.2,999.25,38.9,23.7,0
2025/5/1 12:45,27,999.55,40.2,25.65,0
2025/5/1 13:00,26.6,999.6,41.05,21.56,0
2025/5/1 13:15,26.5,999.6,42.85,19.27,0
2025/5/1 13:30,26.7,999.65,42.2,20.8,0
2025/5/1 13:45,26.6,999.8,43.15,19.58,0
2025/5/1 14:00,26.6,999.9,42.1,20.18,0
2025/5/1 14:15,26.4,999.8,42.85,16.77,0
2025/5/1 14:30,26.1,999.8,41.45,14.83,0
2025/5/1 14:45,25.8,1000,41.7,10.48,0
2025/5/1 15:00,25.65,999.8,42.15,12.82,0
2025/5/1 15:15,25.3,999.7,43.05,12.46,0
2025/5/1 15:30,25.2,999.6,42.55,12.06,0
2025/5/1 15:45,25,999.4,43.35,12.37,0
2025/5/1 16:00,24.7,999.3,44.4,12.59,0
2025/5/1 16:15,24.5,999,45.95,11.14,0
2025/5/1 16:30,24.2,998.9,48.6,11.19,0
2025/5/1 16:45,23.65,998.75,54.15,11.8,0
2025/5/1 17:00,23.2,998.5,49.95,13.98,0
2025/5/1 17:15,23.4,998.3,50.95,16.33,0
2025/5/1 17:30,23.6,998.15,50.4,18.81,0
2025/5/1 17:45,23.45,998.05,50.15,11.89,0
2025/5/1 18:00,23.3,997.9,50.9,0.82,0
2025/5/1 18:15,22.8,997.8,52.55,3.7,0
2025/5/1 18:30,22.2,997.6,55.5,8.79,0
2025/5/1 18:45,22.4,997.4,53.58,12.96,0
2025/5/1 19:00,22.5,997.4,54.5,14.98,0
