date,t2m,sp,rh,pwv,tp
2025-08-01 00:00:00,28.3,985.7,72.5,37.12285376937158,0.0
2025-08-01 00:15:00,30.2,985.7,64.1,38.34640639495857,0.0
2025-08-01 00:30:00,31.9,985.7,58.8,37.14137659562645,0.0
2025-08-01 00:45:00,33.2,985.6,57.0,35.658494317931456,0.0
2025-08-01 01:00:00,34.4,985.6,53.8,35.4961362213604,0.0
2025-08-01 01:15:00,35.2,985.8,50.8,38.60717123672596,0.0
2025-08-01 01:30:00,35.5,985.7,49.0,39.12797984100567,0.0
2025-08-01 01:45:00,35.7,985.7,50.8,37.78332820878415,0.0
2025-08-01 02:00:00,36.0,985.7,48.9,38.42220227810464,0.0
2025-08-01 02:15:00,36.0,985.7,49.0,37.85570772969885,0.0
2025-08-01 02:30:00,36.2,985.6,49.2,38.62727527578393,0.0
2025-08-01 02:45:00,36.7,985.6,48.8,40.34586131045075,0.0
2025-08-01 03:00:00,36.8,985.5,48.3,44.466519281712216,0.0
2025-08-01 03:15:00,36.8,985.5,47.6,44.267827830829845,0.0
2025-08-01 03:30:00,36.4,985.4,49.3,41.73656823961745,0.0
2025-08-01 03:45:00,36.3,985.3,47.0,40.94921840393621,0.0
2025-08-01 04:00:00,36.1,985.2,48.4,43.24820721254418,0.0
2025-08-01 04:15:00,36.0,985.1,47.4,43.98603046460911,0.0
2025-08-01 04:30:00,36.4,984.9,48.3,46.932607620601125,0.0
2025-08-01 04:45:00,36.5,984.8,46.4,48.27195692121021,0.0
2025-08-01 05:00:00,37.2,984.8,45.9,49.29850729538345,0.0
2025-08-01 05:15:00,37.4,984.6,44.3,52.26185257059083,0.0
2025-08-01 05:30:00,37.9,984.6,43.6,55.45518805055063,0.0
2025-08-01 05:45:00,37.0,984.5,45.1,57.2070019940151,0.0
2025-08-01 06:00:00,37.2,984.3,43.5,55.35447534236844,0.0
2025-08-01 06:15:00,37.7,984.2,44.2,55.14373908296087,0.0
2025-08-01 06:30:00,37.5,984.0,44.4,55.20475455282652,0.0
2025-08-01 06:45:00,37.3,983.9,44.7,51.17565613971933,0.0
2025-08-01 07:00:00,37.7,983.9,43.8,49.15078889743577,0.0
2025-08-01 07:15:00,37.8,983.7,43.6,45.93538043583179,0.0
2025-08-01 07:30:00,38.1,983.5,42.4,41.2228615072532,0.0
2025-08-01 07:45:00,38.1,983.4,41.6,39.58780714941975,0.0
2025-08-01 08:00:00,38.2,983.4,42.7,35.70975808778945,0.0
2025-08-01 08:15:00,38.4,983.3,42.9,31.90397701029516,0.0
2025-08-01 08:30:00,38.4,983.1,42.6,37.502760516424935,0.0
2025-08-01 08:45:00,38.1,983.1,43.9,41.62810972985466,0.0
2025-08-01 09:00:00,37.8,983.1,44.4,40.75159798022164,0.0
2025-08-01 09:15:00,37.4,983.1,44.4,41.9845086508433,0.0
2025-08-01 09:30:00,37.1,983.0,43.9,42.11807628808239,0.0
2025-08-01 09:45:00,37.1,983.0,44.6,41.94686238377225,0.0
2025-08-01 10:00:00,36.7,983.0,44.7,42.469230492519095,0.0
2025-08-01 10:15:00,36.5,983.0,46.4,42.76309779178125,0.0
2025-08-01 10:30:00,35.4,983.1,49.1,43.70100035078643,0.0
2025-08-01 10:45:00,34.5,983.3,52.4,45.02907107545806,0.0
2025-08-01 11:00:00,33.9,983.4,55.3,44.2025846921587,0.0
2025-08-01 11:15:00,33.1,983.4,61.1,42.63975616653707,0.0
2025-08-01 11:30:00,32.2,983.6,62.3,45.29972877747503,0.0
2025-08-01 11:45:00,31.3,983.8,66.0,47.18885752547274,0.0
2025-08-01 12:00:00,30.3,983.9,69.0,47.88374307973741,0.0
2025-08-01 12:15:00,29.5,984.2,72.4,47.06043908080897,0.0
2025-08-01 12:30:00,28.9,984.5,74.2,47.02614042093781,0.0
2025-08-01 12:45:00,28.4,984.8,75.3,46.14355736001993,0.0
2025-08-01 13:00:00,28.0,985.2,78.1,47.24676318368024,0.0
2025-08-01 13:15:00,27.7,985.6,79.6,46.03907850533223,0.0
2025-08-01 13:30:00,27.5,985.7,80.0,45.57962549944468,0.0
2025-08-01 13:45:00,27.2,985.9,81.7,46.99245468322572,0.0
