date,t2m,sp,rh,pwv,tp
2025-05-01 00:00:00,23.6,995.6,59.35,11.33,0.0
2025-05-01 00:15:00,24.85,995.5,52.05,9.6,0.0
2025-05-01 00:30:00,26.05,995.4,47.65,12.09,0.0
2025-05-01 00:45:00,27.45,995.45,44.4,11.46,0.0
2025-05-01 01:00:00,28.85,995.4,39.25,10.17,0.0
2025-05-01 01:15:00,29.7,995.4,37.55,9.3,0.0
2025-05-01 01:30:00,29.8,995.4,38.6,11.03,0.0
2025-05-01 01:45:00,30.05,995.4,37.7,9.7,0.0
2025-05-01 02:00:00,30.65,995.3,33.45,8.63,0.0
2025-05-01 02:15:00,31.25,995.4,29.45,9.91,0.0
2025-05-01 02:30:00,31.6,995.3,28.7,2.4,0.0
2025-05-01 02:45:00,32.2,995.2,24.35,1.37,0.0
2025-05-01 03:00:00,32.25,995.2,23.65,5.07,0.0
2025-05-01 03:15:00,33.1,995.05,21.9,8.63,0.0
2025-05-01 03:30:00,33.0,994.85,20.3,8.83,0.0
2025-05-01 03:45:00,33.6,994.7,19.65,10.71,0.0
2025-05-01 04:00:00,33.8,994.55,21.0,14.27,0.0
2025-05-01 04:15:00,34.4,994.2,18.35,14.24,0.0
2025-05-01 04:30:00,34.3,993.95,16.5,15.08,0.0
2025-05-01 04:45:00,35.0,993.65,19.45,21.98,0.0
2025-05-01 05:00:00,35.2,993.5,19.05,26.77,0.0
2025-05-01 05:15:00,35.35,993.3,17.1,27.29,0.0
2025-05-01 05:30:00,36.3,992.9,19.4,19.98,0.0
2025-05-01 05:45:00,37.29,992.71,17.64,19.46,0.0
2025-05-01 06:00:00,35.8,992.3,16.4,18.92,0.0
2025-05-01 06:15:00,36.1,992.05,18.1,16.33,0.0
2025-05-01 06:30:00,36.55,991.7,18.05,14.05,0.0
2025-05-01 06:45:00,37.1,991.4,16.55,14.45,0.0
2025-05-01 07:00:00,36.4,991.2,17.7,15.07,0.0
2025-05-01 07:15:00,36.6,990.9,19.7,13.11,0.0
2025-05-01 07:30:00,36.45,990.6,20.0,13.84,0.0
2025-05-01 07:45:00,35.7,990.4,18.1,15.58,0.0
2025-05-01 08:00:00,36.15,990.3,17.5,25.11,0.0
2025-05-01 08:15:00,36.25,990.05,17.85,22.76,0.0
2025-05-01 08:30:00,35.75,990.0,17.65,18.79,0.0
2025-05-01 08:45:00,36.0,989.85,19.15,17.77,0.0
2025-05-01 09:00:00,35.5,989.8,19.3,19.3,0.0
2025-05-01 09:15:00,34.05,989.7,20.55,20.79,0.0
2025-05-01 09:30:00,33.2,989.7,21.4,22.5,0.0
2025-05-01 09:45:00,32.9,989.65,23.75,21.07,0.0
2025-05-01 10:00:00,32.4,989.6,24.55,21.05,0.0
