date,t2m,sp,rh,pwv,tp
2025-05-01 00:00:00,20.4,1002.9,78.1,7.22,0.0
2025-05-01 00:15:00,21.25,1002.95,71.75,6.21,0.0
2025-05-01 00:30:00,22.4,1002.9,63.65,6.98,0.0
2025-05-01 00:45:00,23.85,1002.9,55.55,6.34,0.0
2025-05-01 01:00:00,25.75,1002.9,46.35,5.22,0.0
2025-05-01 01:15:00,28.0,1002.9,41.51,5.68,0.0
2025-05-01 01:30:00,30.35,1002.8,39.05,5.74,0.0
2025-05-01 01:45:00,31.5,1002.75,32.5,6.48,0.0
2025-05-01 02:00:00,32.7,1002.7,30.65,6.17,0.0
2025-05-01 02:15:00,33.3,1002.7,28.75,5.47,0.0
2025-05-01 02:30:00,33.5,1002.7,26.4,0.0,0.0
2025-05-01 02:45:00,33.5,1002.8,26.35,0.0,0.0
2025-05-01 03:00:00,34.1,1002.7,25.55,1.15,0.0
2025-05-01 03:15:00,34.0,1002.6,23.8,2.92,0.0
2025-05-01 03:30:00,34.15,1002.45,22.7,3.15,0.0
2025-05-01 03:45:00,34.4,1002.25,19.8,3.68,0.0
2025-05-01 04:00:00,34.7,1002.05,17.75,5.43,0.0
2025-05-01 04:15:00,34.7,1001.9,14.3,6.76,0.0
2025-05-01 04:30:00,34.8,1001.75,16.35,6.57,0.0
2025-05-01 04:45:00,34.9,1001.6,16.6,7.18,0.0
2025-05-01 05:00:00,35.5,1001.4,18.2,7.38,0.0
2025-05-01 05:15:00,35.25,1001.3,15.1,9.54,0.0
2025-05-01 05:30:00,36.15,1001.05,13.9,9.8,0.0
2025-05-01 05:45:00,36.3,1000.79,14.49,9.24,0.0
2025-05-01 06:00:00,36.55,1000.6,14.45,8.66,0.0
2025-05-01 06:15:00,36.1,1000.35,16.1,5.73,0.0
2025-05-01 06:30:00,36.5,1000.2,13.9,5.08,0.0
2025-05-01 06:45:00,36.7,999.95,13.1,6.34,0.0
2025-05-01 07:00:00,36.5,999.7,13.85,12.86,0.0
2025-05-01 07:15:00,36.9,999.5,12.4,11.9,0.0
2025-05-01 07:30:00,37.1,999.3,14.55,11.24,0.0
2025-05-01 07:45:00,37.6,999.1,14.25,11.72,0.0
