date,t2m,sp,rh,pwv,tp
2025-05-01 00:00:00,19.5,1002.2,91.2,3.1,0.0
2025-05-01 00:15:00,21.0,1002.2,73.3,3.26,0.0
2025-05-01 00:30:00,22.6,1002.3,63.4,7.11,0.0
2025-05-01 00:45:00,24.1,1002.3,56.8,3.52,0.0
2025-05-01 01:00:00,25.5,1002.2,48.6,2.31,0.0
2025-05-01 01:15:00,26.8,1002.2,44.3,1.35,0.0
2025-05-01 01:30:00,27.6,1002.1,41.9,5.98,0.0
2025-05-01 01:45:00,28.4,1002.0,36.3,12.9,0.0
2025-05-01 02:00:00,29.1,1002.0,37.1,16.32,0.0
2025-05-01 02:15:00,29.9,1002.1,32.1,18.37,0.0
2025-05-01 02:30:00,30.1,1002.1,31.3,14.62,0.0
2025-05-01 02:45:00,30.4,1002.1,33.5,6.83,0.0
2025-05-01 03:00:00,30.6,1002.1,28.1,5.97,0.0
2025-05-01 03:15:00,31.0,1001.9,27.9,7.51,0.0
2025-05-01 03:30:00,31.6,1001.8,27.5,6.34,0.0
2025-05-01 03:45:00,31.9,1001.7,24.6,7.24,0.0
2025-05-01 04:00:00,32.3,1001.5,20.6,9.55,0.0
2025-05-01 04:15:00,32.4,1001.3,20.7,8.59,0.0
2025-05-01 04:30:00,32.6,1001.1,17.8,6.87,0.0
2025-05-01 04:45:00,32.8,1001.0,15.3,3.28,0.0
2025-05-01 05:00:00,33.2,1000.9,17.0,2.52,0.0
2025-05-01 05:15:00,33.5,1000.8,16.7,0.0,0.0
2025-05-01 05:30:00,33.4,1000.6,16.9,0.0,0.0
2025-05-01 05:45:00,33.73,1000.26,20.27,0.63,0.0
2025-05-01 06:00:00,34.0,1000.1,21.2,1.19,0.0
2025-05-01 06:15:00,34.2,999.9,16.3,4.69,0.0
2025-05-01 06:30:00,34.6,999.7,17.7,7.16,0.0
2025-05-01 06:45:00,34.9,999.4,17.1,9.43,0.0
2025-05-01 07:00:00,34.8,999.3,16.8,7.46,0.0
2025-05-01 07:15:00,35.8,999.0,17.5,3.96,0.0
2025-05-01 07:30:00,36.1,998.9,14.7,7.76,0.0
2025-05-01 07:45:00,36.8,998.7,15.9,11.94,0.0
2025-05-01 08:00:00,37.8,998.4,16.7,25.27,0.0
2025-05-01 08:15:00,37.4,998.3,14.3,25.0,0.0
2025-05-01 08:30:00,36.8,998.1,17.5,13.44,0.0
2025-05-01 08:45:00,37.1,998.0,16.6,9.96,0.0
2025-05-01 09:00:00,37.81,997.8,17.8,8.93,0.0
2025-05-01 09:15:00,38.2,997.6,18.0,7.88,0.0
2025-05-01 09:30:00,39.0,997.7,18.6,7.63,0.0
2025-05-01 09:45:00,38.9,997.8,20.5,3.9,0.0
2025-05-01 10:00:00,38.3,997.7,19.8,4.49,0.0
2025-05-01 10:15:00,36.9,997.5,25.43,4.05,0.0
2025-05-01 10:30:00,34.7,997.6,25.4,9.97,0.0
2025-05-01 10:45:00,32.4,997.8,25.0,14.2,0.0
2025-05-01 11:00:00,30.0,997.9,24.3,12.63,0.0
2025-05-01 11:15:00,28.45,998.0,25.55,13.29,0.0
2025-05-01 11:30:00,27.4,998.1,28.2,15.15,0.0
2025-05-01 11:45:00,26.7,998.2,31.3,7.38,0.0
2025-05-01 12:00:00,26.1,998.2,36.0,3.79,0.0
2025-05-01 12:15:00,25.4,998.45,34.4,3.52,0.0
2025-05-01 12:30:00,24.65,998.5,32.65,5.79,0.0
2025-05-01 12:45:00,24.4,998.7,37.2,9.75,0.0
2025-05-01 13:00:00,24.05,998.8,34.35,10.54,0.0
2025-05-01 13:15:00,23.75,998.9,32.95,7.65,0.0
2025-05-01 13:30:00,23.55,999.3,33.35,14.19,0.0
2025-05-01 13:45:00,23.1,999.45,35.4,18.58,0.0
2025-05-01 14:00:00,22.6,999.5,39.7,16.87,0.0
2025-05-01 14:15:00,22.15,999.6,42.45,16.14,0.0
2025-05-01 14:30:00,21.4,999.7,45.95,18.58,0.0
2025-05-01 14:45:00,20.7,999.7,52.85,20.12,0.0
2025-05-01 15:00:00,20.4,999.6,53.85,17.51,0.0
2025-05-01 15:15:00,20.4,999.4,54.55,17.24,0.0
2025-05-01 15:30:00,20.4,999.35,57.75,17.82,0.0
2025-05-01 15:45:00,20.4,999.2,60.95,18.82,0.0
2025-05-01 16:00:00,20.5,999.0,56.75,15.48,0.0
2025-05-01 16:15:00,21.0,998.9,57.4,14.93,0.0
2025-05-01 16:30:00,21.0,998.65,55.95,16.07,0.0
2025-05-01 16:45:00,20.95,998.35,58.85,14.38,0.0
2025-05-01 17:00:00,20.8,998.2,58.3,12.1,0.0
2025-05-01 17:15:00,20.4,998.0,60.8,12.93,0.0
2025-05-01 17:30:00,20.25,997.8,61.1,13.64,0.0
2025-05-01 17:45:00,20.6,997.5,59.45,3.75,0.0
2025-05-01 18:00:00,21.4,997.3,58.15,0.0,0.0
2025-05-01 18:15:00,21.6,997.3,56.7,0.31,0.0
2025-05-01 18:30:00,21.5,997.1,58.45,12.63,0.0
2025-05-01 18:45:00,21.3,996.85,58.6,10.16,0.0
2025-05-01 19:00:00,21.4,996.5,58.85,11.32,0.0
2025-05-01 19:15:00,21.4,996.55,58.65,14.93,0.0
2025-05-01 19:30:00,21.3,996.7,61.4,12.33,0.0
2025-05-01 19:45:00,20.8,996.7,64.05,10.73,0.0
2025-05-01 20:00:00,20.2,996.6,67.0,11.68,0.0
2025-05-01 20:15:00,19.8,996.55,66.55,13.52,0.0
2025-05-01 20:30:00,19.6,996.45,67.4,13.13,0.0
2025-05-01 20:45:00,19.5,996.4,66.3,13.2,0.0
2025-05-01 21:00:00,19.0,996.5,66.35,11.52,0.0
2025-05-01 21:15:00,18.56,996.4,67.53,12.75,0.0
2025-05-01 21:30:00,18.2,996.35,69.15,12.56,0.0
2025-05-01 21:45:00,17.9,996.5,70.4,14.21,0.0
2025-05-01 22:00:00,17.8,996.4,71.25,15.9,0.0
2025-05-01 22:15:00,17.85,996.3,73.45,14.66,0.0
2025-05-01 22:30:00,18.2,996.35,72.75,14.92,0.0
2025-05-01 22:45:00,18.7,996.45,72.5,11.11,0.0
