sid,lon,lat,datetime,wind_speed,wind_direction,temperature,humidity,pressure,rain1h
59052,110.817,24.833,2025-12-22 06:00:00+00:00,1.6,306.0,14.4,67.0,998.0,0.0
59052,110.817,24.833,2025-12-22 05:00:00+00:00,1.4,48.0,13.8,68.0,999.0,0.0
59052,110.817,24.833,2025-12-22 04:00:00+00:00,1.7,68.0,13.4,69.0,1000.0,0.0
59052,110.817,24.833,2025-12-22 03:00:00+00:00,1.3,108.0,13.2,70.0,1002.0,0.0
59052,110.817,24.833,2025-12-22 02:00:00+00:00,1.9,60.0,12.9,71.0,1002.0,0.0
59052,110.817,24.833,2025-12-22 01:00:00+00:00,2.8,34.0,12.6,71.0,1002.0,0.0
59052,110.817,24.833,2025-12-22 00:00:00+00:00,2.1,40.0,12.3,74.0,1001.0,0.0
59052,110.817,24.833,2025-12-21 23:00:00+00:00,1.1,85.0,12.2,76.0,1001.0,0.0
59052,110.817,24.833,2025-12-21 22:00:00+00:00,1.7,91.0,12.3,69.0,1001.0,0.0
59052,110.817,24.833,2025-12-21 21:00:00+00:00,1.7,3.0,12.4,67.0,1000.0,0.0
59052,110.817,24.833,2025-12-21 20:00:00+00:00,2.2,20.0,12.5,66.0,1001.0,0.0
59052,110.817,24.833,2025-12-21 19:00:00+00:00,1.9,11.0,12.5,65.0,1001.0,0.0
59052,110.817,24.833,2025-12-21 18:00:00+00:00,1.4,43.0,12.8,62.0,1002.0,0.0
59052,110.817,24.833,2025-12-21 17:00:00+00:00,2.9,26.0,12.6,61.0,1002.0,0.0
59052,110.817,24.833,2025-12-21 16:00:00+00:00,2.8,351.0,12.9,60.0,1002.0,0.0
59052,110.817,24.833,2025-12-21 15:00:00+00:00,1.1,43.0,13.2,59.0,1002.0,0.0
59052,110.817,24.833,2025-12-21 14:00:00+00:00,4.7,14.0,13.5,58.0,1002.0,0.0
59052,110.817,24.833,2025-12-21 13:00:00+00:00,4.4,43.0,14.0,58.0,1001.0,0.0
59052,110.817,24.833,2025-12-21 12:00:00+00:00,4.2,26.0,14.7,56.0,1001.0,0.0
59052,110.817,24.833,2025-12-21 11:00:00+00:00,1.8,349.0,15.7,54.0,1000.0,0.0
59052,110.817,24.833,2025-12-21 10:00:00+00:00,3.8,349.0,16.7,53.0,1000.0,0.0
59052,110.817,24.833,2025-12-21 09:00:00+00:00,3.1,340.0,18.4,49.0,999.0,0.0
59052,110.817,24.833,2025-12-21 08:00:00+00:00,2.5,26.0,18.8,47.0,999.0,0.0
59052,110.817,24.833,2025-12-21 07:00:00+00:00,2.5,349.0,19.6,44.0,1000.0,0.0
59058,110.517,24.2,2025-12-22 06:00:00+00:00,1.3,169.0,15.2,69.0,996.0,0.0
59058,110.517,24.2,2025-12-22 05:00:00+00:00,0.3,225.0,14.7,69.0,998.0,0.0
59058,110.517,24.2,2025-12-22 04:00:00+00:00,0.0,9999.0,14.2,69.0,999.0,0.0
59058,110.517,24.2,2025-12-22 03:00:00+00:00,1.7,326.0,13.8,70.0,1000.0,0.0
59058,110.517,24.2,2025-12-22 02:00:00+00:00,0.8,295.0,13.6,70.0,1000.0,0.0
59058,110.517,24.2,2025-12-22 01:00:00+00:00,0.8,110.0,13.4,68.0,1000.0,0.0
59058,110.517,24.2,2025-12-22 00:00:00+00:00,2.5,11.0,13.3,67.0,1000.0,0.0
59058,110.517,24.2,2025-12-21 23:00:00+00:00,2.4,346.0,13.3,66.0,999.0,0.0
59058,110.517,24.2,2025-12-21 22:00:00+00:00,3.5,346.0,13.3,65.0,999.0,0.0
59058,110.517,24.2,2025-12-21 21:00:00+00:00,4.1,338.0,13.3,65.0,999.0,0.0
59058,110.517,24.2,2025-12-21 20:00:00+00:00,3.9,326.0,13.5,64.0,999.0,0.0
59058,110.517,24.2,2025-12-21 19:00:00+00:00,4.9,340.0,13.8,63.0,999.0,0.0
59058,110.517,24.2,2025-12-21 18:00:00+00:00,4.1,14.0,14.1,64.0,999.0,0.0
59058,110.517,24.2,2025-12-21 17:00:00+00:00,2.1,3.0,13.8,71.0,999.0,0.2
59058,110.517,24.2,2025-12-21 16:00:00+00:00,2.7,6.0,15.0,60.0,999.0,0.0
59058,110.517,24.2,2025-12-21 15:00:00+00:00,3.5,349.0,14.7,64.0,1000.0,0.0
59058,110.517,24.2,2025-12-21 14:00:00+00:00,2.1,3.0,14.6,62.0,999.0,0.0
59058,110.517,24.2,2025-12-21 13:00:00+00:00,3.7,360.0,15.2,60.0,999.0,0.0
59058,110.517,24.2,2025-12-21 12:00:00+00:00,5.7,332.0,16.2,55.0,999.0,0.0
59058,110.517,24.2,2025-12-21 11:00:00+00:00,4.8,326.0,16.9,54.0,998.0,0.0
59058,110.517,24.2,2025-12-21 10:00:00+00:00,5.4,352.0,18.0,52.0,998.0,0.0
59058,110.517,24.2,2025-12-21 09:00:00+00:00,5.3,352.0,19.5,50.0,997.0,0.0
59058,110.517,24.2,2025-12-21 08:00:00+00:00,4.2,309.0,19.9,51.0,997.0,0.0
59058,110.517,24.2,2025-12-21 07:00:00+00:00,3.9,354.0,19.7,50.0,998.0,0.0
53678,112.65,38.067,2025-12-22 06:00:00+00:00,2.6,194.0,4.1,41.0,914.0,0.0
53678,112.65,38.067,2025-12-22 05:00:00+00:00,2.3,163.0,3.7,40.0,915.0,0.0
53678,112.65,38.067,2025-12-22 04:00:00+00:00,2.0,73.0,2.0,42.0,916.0,0.0
53678,112.65,38.067,2025-12-22 03:00:00+00:00,3.3,6.0,0.2,44.0,917.0,0.0
53678,112.65,38.067,2025-12-22 02:00:00+00:00,2.3,82.0,-1.6,54.0,917.0,0.0
53678,112.65,38.067,2025-12-22 01:00:00+00:00,2.7,335.0,-5.4,70.0,917.0,0.0
53678,112.65,38.067,2025-12-22 00:00:00+00:00,1.8,101.0,-6.8,74.0,917.0,0.0
53678,112.65,38.067,2025-12-21 23:00:00+00:00,0.8,248.0,-6.7,73.0,917.0,0.0
53678,112.65,38.067,2025-12-21 22:00:00+00:00,0.0,9999.0,-6.6,71.0,918.0,0.0
53678,112.65,38.067,2025-12-21 21:00:00+00:00,1.5,42.0,-6.2,68.0,917.0,0.0
53678,112.65,38.067,2025-12-21 20:00:00+00:00,2.0,20.0,-5.3,69.0,918.0,0.0
53678,112.65,38.067,2025-12-21 19:00:00+00:00,1.5,346.0,-4.6,66.0,918.0,0.0
53678,112.65,38.067,2025-12-21 18:00:00+00:00,1.6,340.0,-3.3,63.0,917.0,0.0
53678,112.65,38.067,2025-12-21 17:00:00+00:00,0.7,312.0,-1.7,57.0,918.0,0.0
53678,112.65,38.067,2025-12-21 16:00:00+00:00,1.3,326.0,-1.2,53.0,919.0,0.0
53678,112.65,38.067,2025-12-21 15:00:00+00:00,1.9,6.0,-1.2,51.0,918.0,0.0
53678,112.65,38.067,2025-12-21 14:00:00+00:00,1.2,287.0,-1.0,50.0,919.0,0.0
53678,112.65,38.067,2025-12-21 13:00:00+00:00,1.5,25.0,-1.7,49.0,918.0,0.0
53678,112.65,38.067,2025-12-21 12:00:00+00:00,1.9,73.0,-1.3,40.0,919.0,0.0
53678,112.65,38.067,2025-12-21 11:00:00+00:00,0.9,23.0,-1.7,39.0,919.0,0.0
53678,112.65,38.067,2025-12-21 10:00:00+00:00,1.2,219.0,-0.6,32.0,919.0,0.0
53678,112.65,38.067,2025-12-21 09:00:00+00:00,2.3,219.0,1.5,26.0,919.0,0.0
53678,112.65,38.067,2025-12-21 08:00:00+00:00,5.1,236.0,2.9,21.0,919.0,0.0
53678,112.65,38.067,2025-12-21 07:00:00+00:00,3.2,214.0,3.6,22.0,919.0,0.0
59065,111.5,24.417,2025-12-22 06:00:00+00:00,2.1,332.0,12.2,96.0,1001.0,0.0
59065,111.5,24.417,2025-12-22 05:00:00+00:00,1.6,304.0,11.6,100.0,1002.0,0.0
59065,111.5,24.417,2025-12-22 04:00:00+00:00,2.2,293.0,11.2,100.0,1004.0,0.3
59065,111.5,24.417,2025-12-22 03:00:00+00:00,2.9,318.0,12.1,82.0,1004.0,0.0
59065,111.5,24.417,2025-12-22 02:00:00+00:00,3.0,295.0,12.4,75.0,1005.0,0.0
59065,111.5,24.417,2025-12-22 01:00:00+00:00,2.6,293.0,12.2,76.0,1005.0,0.0
59065,111.5,24.417,2025-12-22 00:00:00+00:00,3.5,290.0,11.9,76.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 23:00:00+00:00,2.0,329.0,11.9,75.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 22:00:00+00:00,2.0,270.0,12.0,73.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 21:00:00+00:00,2.4,281.0,12.0,72.0,1003.0,0.0
59065,111.5,24.417,2025-12-21 20:00:00+00:00,2.1,259.0,11.8,71.0,1003.0,0.0
59065,111.5,24.417,2025-12-21 19:00:00+00:00,2.1,248.0,11.7,69.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 18:00:00+00:00,2.4,284.0,11.5,68.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 17:00:00+00:00,2.7,290.0,11.8,65.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 16:00:00+00:00,3.7,298.0,12.0,64.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 15:00:00+00:00,3.8,315.0,12.4,62.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 14:00:00+00:00,3.4,270.0,12.7,60.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 13:00:00+00:00,3.5,290.0,13.3,58.0,1004.0,0.0
59065,111.5,24.417,2025-12-21 12:00:00+00:00,4.8,287.0,14.3,56.0,1003.0,0.0
59065,111.5,24.417,2025-12-21 11:00:00+00:00,5.0,250.0,15.4,54.0,1003.0,0.0
59065,111.5,24.417,2025-12-21 10:00:00+00:00,4.1,287.0,16.4,52.0,1002.0,0.0
59065,111.5,24.417,2025-12-21 09:00:00+00:00,6.5,278.0,18.0,49.0,1002.0,0.0
59065,111.5,24.417,2025-12-21 08:00:00+00:00,6.4,270.0,19.2,47.0,1002.0,0.0
59065,111.5,24.417,2025-12-21 07:00:00+00:00,7.2,278.0,19.4,46.0,1002.0,0.0
53676,112.983,38.5,2025-12-22 06:00:00+00:00,2.1,90.0,1.4,44.0,930.0,0.0
53676,112.983,38.5,2025-12-22 05:00:00+00:00,1.0,8.0,0.2,47.0,931.0,0.0
53676,112.983,38.5,2025-12-22 04:00:00+00:00,2.8,233.0,-1.4,53.0,933.0,0.0
53676,112.983,38.5,2025-12-22 03:00:00+00:00,0.7,284.0,-1.9,55.0,933.0,0.0
53676,112.983,38.5,2025-12-22 02:00:00+00:00,0.6,25.0,-4.0,63.0,934.0,0.0
53676,112.983,38.5,2025-12-22 01:00:00+00:00,1.2,357.0,-5.1,67.0,934.0,0.0
53676,112.983,38.5,2025-12-22 00:00:00+00:00,1.0,113.0,-5.9,76.0,934.0,0.0
53676,112.983,38.5,2025-12-21 23:00:00+00:00,1.2,79.0,-6.4,78.0,933.0,0.0
53676,112.983,38.5,2025-12-21 22:00:00+00:00,2.1,124.0,-6.3,76.0,934.0,0.0
53676,112.983,38.5,2025-12-21 21:00:00+00:00,2.1,188.0,-6.4,72.0,934.0,0.0
53676,112.983,38.5,2025-12-21 20:00:00+00:00,2.1,197.0,-6.6,74.0,934.0,0.0
53676,112.983,38.5,2025-12-21 19:00:00+00:00,1.7,160.0,-6.9,78.0,934.0,0.0
53676,112.983,38.5,2025-12-21 18:00:00+00:00,0.8,124.0,-6.0,77.0,934.0,0.0
53676,112.983,38.5,2025-12-21 17:00:00+00:00,1.7,152.0,-4.3,70.0,934.0,0.0
53676,112.983,38.5,2025-12-21 16:00:00+00:00,1.4,143.0,-3.5,64.0,934.0,0.0
53676,112.983,38.5,2025-12-21 15:00:00+00:00,0.0,9999.0,-3.0,67.0,935.0,0.0
53676,112.983,38.5,2025-12-21 14:00:00+00:00,0.5,304.0,-2.7,58.0,935.0,0.0
53676,112.983,38.5,2025-12-21 13:00:00+00:00,0.9,357.0,-2.9,62.0,934.0,0.0
53676,112.983,38.5,2025-12-21 12:00:00+00:00,1.5,141.0,-3.4,64.0,935.0,0.0
53676,112.983,38.5,2025-12-21 11:00:00+00:00,1.7,219.0,-3.9,60.0,935.0,0.0
53676,112.983,38.5,2025-12-21 10:00:00+00:00,0.7,293.0,-3.9,57.0,934.0,0.0
53676,112.983,38.5,2025-12-21 09:00:00+00:00,1.3,121.0,-0.9,38.0,935.0,0.0
53676,112.983,38.5,2025-12-21 08:00:00+00:00,0.9,53.0,0.5,34.0,935.0,0.0
53676,112.983,38.5,2025-12-21 07:00:00+00:00,0.8,138.0,0.5,36.0,935.0,0.0
53685,113.417,38.067,2025-12-22 06:00:00+00:00,3.3,71.0,3.7,48.0,907.0,0.0
53685,113.417,38.067,2025-12-22 05:00:00+00:00,1.5,167.0,2.9,51.0,908.0,0.0
53685,113.417,38.067,2025-12-22 04:00:00+00:00,1.1,323.0,1.2,56.0,910.0,0.0
53685,113.417,38.067,2025-12-22 03:00:00+00:00,1.4,244.0,-1.2,59.0,911.0,0.0
53685,113.417,38.067,2025-12-22 02:00:00+00:00,0.2,9999.0,-4.0,70.0,911.0,0.0
53685,113.417,38.067,2025-12-22 01:00:00+00:00,1.8,68.0,-5.4,81.0,911.0,0.0
53685,113.417,38.067,2025-12-22 00:00:00+00:00,0.7,43.0,-6.4,81.0,911.0,0.0
53685,113.417,38.067,2025-12-21 23:00:00+00:00,1.5,266.0,-6.8,83.0,911.0,0.0
53685,113.417,38.067,2025-12-21 22:00:00+00:00,1.2,275.0,-6.7,81.0,911.0,0.0
53685,113.417,38.067,2025-12-21 21:00:00+00:00,0.0,9999.0,-7.0,83.0,911.0,0.0
53685,113.417,38.067,2025-12-21 20:00:00+00:00,0.0,9999.0,-6.6,81.0,911.0,0.0
53685,113.417,38.067,2025-12-21 19:00:00+00:00,1.6,252.0,-6.0,77.0,912.0,0.0
53685,113.417,38.067,2025-12-21 18:00:00+00:00,0.6,48.0,-5.9,76.0,911.0,0.0
53685,113.417,38.067,2025-12-21 17:00:00+00:00,0.4,196.0,-4.8,72.0,912.0,0.0
53685,113.417,38.067,2025-12-21 16:00:00+00:00,1.2,116.0,-4.1,67.0,913.0,0.0
53685,113.417,38.067,2025-12-21 15:00:00+00:00,1.2,111.0,-3.9,67.0,913.0,0.0
53685,113.417,38.067,2025-12-21 14:00:00+00:00,1.4,102.0,-4.1,65.0,913.0,0.0
53685,113.417,38.067,2025-12-21 13:00:00+00:00,1.8,88.0,-4.3,64.0,913.0,0.0
53685,113.417,38.067,2025-12-21 12:00:00+00:00,1.3,125.0,-4.2,60.0,914.0,0.0
53685,113.417,38.067,2025-12-21 11:00:00+00:00,2.2,88.0,-4.6,59.0,914.0,0.0
53685,113.417,38.067,2025-12-21 10:00:00+00:00,2.4,79.0,-3.5,61.0,914.0,0.0
53685,113.417,38.067,2025-12-21 09:00:00+00:00,3.7,159.0,-1.7,50.0,913.0,0.0
53685,113.417,38.067,2025-12-21 08:00:00+00:00,4.9,142.0,0.5,36.0,913.0,0.0
53685,113.417,38.067,2025-12-21 07:00:00+00:00,2.9,125.0,2.4,24.0,913.0,0.0
59037,108.1,23.933,2025-12-22 06:00:00+00:00,1.4,65.0,16.5,75.0,995.0,0.0
59037,108.1,23.933,2025-12-22 05:00:00+00:00,1.4,8.0,16.3,75.0,997.0,0.0
59037,108.1,23.933,2025-12-22 04:00:00+00:00,2.0,346.0,15.7,77.0,999.0,0.0
59037,108.1,23.933,2025-12-22 03:00:00+00:00,1.4,315.0,15.7,75.0,999.0,0.0
59037,108.1,23.933,2025-12-22 02:00:00+00:00,2.0,20.0,15.3,77.0,1000.0,0.0
59037,108.1,23.933,2025-12-22 01:00:00+00:00,1.5,332.0,14.7,79.0,1000.0,0.0
59037,108.1,23.933,2025-12-22 00:00:00+00:00,3.0,335.0,14.4,83.0,999.0,0.0
59037,108.1,23.933,2025-12-21 23:00:00+00:00,2.5,323.0,14.5,80.0,999.0,0.0
59037,108.1,23.933,2025-12-21 22:00:00+00:00,3.9,346.0,14.6,79.0,999.0,0.0
59037,108.1,23.933,2025-12-21 21:00:00+00:00,2.5,346.0,15.0,76.0,999.0,0.0
59037,108.1,23.933,2025-12-21 20:00:00+00:00,4.9,349.0,15.0,77.0,999.0,0.0
59037,108.1,23.933,2025-12-21 19:00:00+00:00,3.6,34.0,15.0,78.0,999.0,0.0
59037,108.1,23.933,2025-12-21 18:00:00+00:00,2.7,346.0,15.0,78.0,999.0,0.0
59037,108.1,23.933,2025-12-21 17:00:00+00:00,3.8,354.0,15.0,79.0,1000.0,0.0
59037,108.1,23.933,2025-12-21 16:00:00+00:00,2.5,312.0,15.1,78.0,1000.0,0.0
59037,108.1,23.933,2025-12-21 15:00:00+00:00,3.6,332.0,15.3,78.0,1000.0,0.0
59037,108.1,23.933,2025-12-21 14:00:00+00:00,4.5,340.0,15.3,78.0,1000.0,0.0
59037,108.1,23.933,2025-12-21 13:00:00+00:00,2.4,3.0,15.4,77.0,1000.0,0.0
59037,108.1,23.933,2025-12-21 12:00:00+00:00,5.0,349.0,15.5,77.0,999.0,0.0
59037,108.1,23.933,2025-12-21 11:00:00+00:00,3.0,295.0,15.7,78.0,999.0,0.0
59037,108.1,23.933,2025-12-21 10:00:00+00:00,3.8,357.0,16.0,78.0,999.0,0.0
59037,108.1,23.933,2025-12-21 09:00:00+00:00,2.7,309.0,16.2,77.0,999.0,0.0
59037,108.1,23.933,2025-12-21 08:00:00+00:00,4.2,338.0,16.4,77.0,999.0,0.0
59037,108.1,23.933,2025-12-21 07:00:00+00:00,4.0,338.0,16.4,77.0,999.0,0.0
53666,111.933,38.35,2025-12-22 06:00:00+00:00,2.5,203.0,3.2,47.0,879.0,0.0
53666,111.933,38.35,2025-12-22 05:00:00+00:00,1.4,321.0,2.7,47.0,879.0,0.0
53666,111.933,38.35,2025-12-22 04:00:00+00:00,1.6,259.0,1.5,47.0,881.0,0.0
53666,111.933,38.35,2025-12-22 03:00:00+00:00,1.3,115.0,-1.0,50.0,882.0,0.0
53666,111.933,38.35,2025-12-22 02:00:00+00:00,2.5,73.0,-3.4,55.0,882.0,0.0
53666,111.933,38.35,2025-12-22 01:00:00+00:00,1.6,101.0,-5.8,68.0,882.0,0.0
53666,111.933,38.35,2025-12-22 00:00:00+00:00,2.7,203.0,-7.2,74.0,881.0,0.0
53666,111.933,38.35,2025-12-21 23:00:00+00:00,0.4,124.0,-7.8,77.0,882.0,0.0
53666,111.933,38.35,2025-12-21 22:00:00+00:00,1.5,59.0,-7.8,73.0,882.0,0.0
53666,111.933,38.35,2025-12-21 21:00:00+00:00,1.0,231.0,-8.2,73.0,882.0,0.0
53666,111.933,38.35,2025-12-21 20:00:00+00:00,2.3,3.0,-7.7,70.0,882.0,0.0
53666,111.933,38.35,2025-12-21 19:00:00+00:00,2.8,357.0,-7.7,67.0,882.0,0.0
53666,111.933,38.35,2025-12-21 18:00:00+00:00,3.7,11.0,-6.8,62.0,882.0,0.0
53666,111.933,38.35,2025-12-21 17:00:00+00:00,3.8,360.0,-5.3,56.0,882.0,0.0
53666,111.933,38.35,2025-12-21 16:00:00+00:00,2.5,20.0,-3.4,53.0,883.0,0.0
53666,111.933,38.35,2025-12-21 15:00:00+00:00,1.9,25.0,-2.9,47.0,883.0,0.0
53666,111.933,38.35,2025-12-21 14:00:00+00:00,1.6,45.0,-2.6,41.0,883.0,0.0
53666,111.933,38.35,2025-12-21 13:00:00+00:00,2.5,48.0,-2.7,41.0,883.0,0.0
53666,111.933,38.35,2025-12-21 12:00:00+00:00,2.5,48.0,-2.7,41.0,883.0,0.0
53666,111.933,38.35,2025-12-21 11:00:00+00:00,3.0,20.0,-3.2,42.0,883.0,0.0
53666,111.933,38.35,2025-12-21 10:00:00+00:00,1.4,318.0,-3.8,39.0,882.0,0.0
53666,111.933,38.35,2025-12-21 09:00:00+00:00,1.1,3.0,-1.5,33.0,883.0,0.0
53666,111.933,38.35,2025-12-21 08:00:00+00:00,1.4,225.0,1.3,23.0,882.0,0.0
53666,111.933,38.35,2025-12-21 07:00:00+00:00,2.4,231.0,0.9,25.0,883.0,0.0
53664,111.133,38.467,2025-12-22 06:00:00+00:00,2.3,301.0,2.3,57.0,900.0,0.0
53664,111.133,38.467,2025-12-22 05:00:00+00:00,2.1,323.0,2.2,57.0,901.0,0.0
53664,111.133,38.467,2025-12-22 04:00:00+00:00,0.7,250.0,1.3,59.0,902.0,0.0
53664,111.133,38.467,2025-12-22 03:00:00+00:00,2.3,298.0,0.3,64.0,903.0,0.0
53664,111.133,38.467,2025-12-22 02:00:00+00:00,0.8,217.0,-1.0,68.0,902.0,0.0
53664,111.133,38.467,2025-12-22 01:00:00+00:00,1.3,23.0,-2.5,74.0,902.0,0.0
53664,111.133,38.467,2025-12-22 00:00:00+00:00,2.3,98.0,-3.1,74.0,901.0,0.0
53664,111.133,38.467,2025-12-21 23:00:00+00:00,1.2,143.0,-4.5,78.0,902.0,0.0
53664,111.133,38.467,2025-12-21 22:00:00+00:00,0.9,82.0,-4.4,75.0,902.0,0.0
53664,111.133,38.467,2025-12-21 21:00:00+00:00,1.1,76.0,-4.7,75.0,902.0,0.0
53664,111.133,38.467,2025-12-21 20:00:00+00:00,0.8,214.0,-5.0,75.0,902.0,0.0
53664,111.133,38.467,2025-12-21 19:00:00+00:00,1.0,53.0,-5.6,75.0,903.0,0.0
53664,111.133,38.467,2025-12-21 18:00:00+00:00,0.8,101.0,-5.4,73.0,903.0,0.0
53664,111.133,38.467,2025-12-21 17:00:00+00:00,1.6,82.0,-5.4,72.0,903.0,0.0
53664,111.133,38.467,2025-12-21 16:00:00+00:00,1.1,59.0,-4.4,66.0,903.0,0.0
53664,111.133,38.467,2025-12-21 15:00:00+00:00,2.7,79.0,-2.9,58.0,903.0,0.0
53664,111.133,38.467,2025-12-21 14:00:00+00:00,2.8,101.0,-2.0,55.0,903.0,0.0
53664,111.133,38.467,2025-12-21 13:00:00+00:00,3.1,101.0,-1.2,51.0,903.0,0.0
53664,111.133,38.467,2025-12-21 12:00:00+00:00,1.5,169.0,-0.2,45.0,903.0,0.0
53664,111.133,38.467,2025-12-21 11:00:00+00:00,0.7,231.0,1.7,39.0,903.0,0.0
53664,111.133,38.467,2025-12-21 10:00:00+00:00,2.1,104.0,2.8,26.0,903.0,0.0
53664,111.133,38.467,2025-12-21 09:00:00+00:00,1.7,191.0,3.7,25.0,902.0,0.0
53664,111.133,38.467,2025-12-21 08:00:00+00:00,2.2,284.0,5.1,22.0,902.0,0.0
53664,111.133,38.467,2025-12-21 07:00:00+00:00,3.4,256.0,4.8,19.0,902.0,0.0
53663,111.817,38.917,2025-12-22 06:00:00+00:00,5.9,245.0,4.4,57.0,857.0,0.0
53663,111.817,38.917,2025-12-22 05:00:00+00:00,6.2,239.0,3.0,59.0,857.0,0.0
53663,111.817,38.917,2025-12-22 04:00:00+00:00,5.2,242.0,2.1,56.0,858.0,0.0
53663,111.817,38.917,2025-12-22 03:00:00+00:00,1.1,295.0,-0.3,55.0,859.0,0.0
53663,111.817,38.917,2025-12-22 02:00:00+00:00,1.3,127.0,-3.0,62.0,860.0,0.0
53663,111.817,38.917,2025-12-22 01:00:00+00:00,1.3,135.0,-6.5,73.0,860.0,0.0
53663,111.817,38.917,2025-12-22 00:00:00+00:00,2.1,39.0,-7.5,78.0,859.0,0.0
53663,111.817,38.917,2025-12-21 23:00:00+00:00,1.5,135.0,-8.6,78.0,859.0,0.0
53663,111.817,38.917,2025-12-21 22:00:00+00:00,1.5,225.0,-9.8,76.0,859.0,0.0
53663,111.817,38.917,2025-12-21 21:00:00+00:00,1.6,214.0,-9.7,77.0,859.0,0.0
53663,111.817,38.917,2025-12-21 20:00:00+00:00,1.6,205.0,-10.2,77.0,860.0,0.0
53663,111.817,38.917,2025-12-21 19:00:00+00:00,1.1,141.0,-10.0,76.0,860.0,0.0
53663,111.817,38.917,2025-12-21 18:00:00+00:00,1.3,301.0,-10.5,74.0,860.0,0.0
53663,111.817,38.917,2025-12-21 17:00:00+00:00,0.3,219.0,-8.7,66.0,859.0,0.0
53663,111.817,38.917,2025-12-21 16:00:00+00:00,1.3,155.0,-9.1,62.0,860.0,0.0
53663,111.817,38.917,2025-12-21 15:00:00+00:00,1.5,335.0,-7.1,54.0,860.0,0.0
53663,111.817,38.917,2025-12-21 14:00:00+00:00,1.7,332.0,-7.3,59.0,860.0,0.0
53663,111.817,38.917,2025-12-21 13:00:00+00:00,1.2,323.0,-6.4,52.0,860.0,0.0
53663,111.817,38.917,2025-12-21 12:00:00+00:00,0.8,53.0,-4.2,46.0,860.0,0.0
53663,111.817,38.917,2025-12-21 11:00:00+00:00,2.7,48.0,-3.3,35.0,860.0,0.0
53663,111.817,38.917,2025-12-21 10:00:00+00:00,2.0,332.0,-2.4,29.0,860.0,0.0
53663,111.817,38.917,2025-12-21 09:00:00+00:00,4.9,231.0,-1.1,30.0,859.0,0.0
53663,111.817,38.917,2025-12-21 08:00:00+00:00,5.9,245.0,1.9,21.0,859.0,0.0
53663,111.817,38.917,2025-12-21 07:00:00+00:00,2.9,65.0,0.5,30.0,859.0,0.0
53679,112.55,37.75,2025-12-22 06:00:00+00:00,2.4,213.0,5.1,43.0,927.0,0.0
53679,112.55,37.75,2025-12-22 05:00:00+00:00,2.1,145.0,4.7,43.0,929.0,0.0
53679,112.55,37.75,2025-12-22 04:00:00+00:00,1.4,238.0,3.6,44.0,930.0,0.0
53679,112.55,37.75,2025-12-22 03:00:00+00:00,3.1,326.0,2.2,48.0,931.0,0.0
53679,112.55,37.75,2025-12-22 02:00:00+00:00,1.5,17.0,0.7,61.0,931.0,0.0
53679,112.55,37.75,2025-12-22 01:00:00+00:00,1.0,179.0,-4.5,87.0,930.0,0.0
53679,112.55,37.75,2025-12-22 00:00:00+00:00,0.8,28.0,-6.3,84.0,931.0,0.0
53679,112.55,37.75,2025-12-21 23:00:00+00:00,0.0,9999.0,-5.8,82.0,931.0,0.0
53679,112.55,37.75,2025-12-21 22:00:00+00:00,0.6,343.0,-6.7,79.0,931.0,0.0
53679,112.55,37.75,2025-12-21 21:00:00+00:00,0.8,255.0,-6.6,77.0,931.0,0.0
53679,112.55,37.75,2025-12-21 20:00:00+00:00,0.7,102.0,-6.3,72.0,931.0,0.0
53679,112.55,37.75,2025-12-21 19:00:00+00:00,0.0,9999.0,-5.3,67.0,932.0,0.0
53679,112.55,37.75,2025-12-21 18:00:00+00:00,0.8,275.0,-3.7,58.0,931.0,0.0
53679,112.55,37.75,2025-12-21 17:00:00+00:00,0.8,232.0,-1.4,54.0,932.0,0.0
53679,112.55,37.75,2025-12-21 16:00:00+00:00,0.3,317.0,-0.6,49.0,932.0,0.0
53679,112.55,37.75,2025-12-21 15:00:00+00:00,1.6,190.0,-0.2,43.0,932.0,0.0
53679,112.55,37.75,2025-12-21 14:00:00+00:00,1.1,184.0,0.3,39.0,933.0,0.0
53679,112.55,37.75,2025-12-21 13:00:00+00:00,1.5,201.0,-0.4,45.0,933.0,0.0
53679,112.55,37.75,2025-12-21 12:00:00+00:00,0.8,320.0,-0.9,47.0,933.0,0.0
53679,112.55,37.75,2025-12-21 11:00:00+00:00,1.3,241.0,-2.4,52.0,933.0,0.0
53679,112.55,37.75,2025-12-21 10:00:00+00:00,0.0,9999.0,-1.0,41.0,933.0,0.0
53679,112.55,37.75,2025-12-21 09:00:00+00:00,1.7,207.0,1.8,30.0,933.0,0.0
53679,112.55,37.75,2025-12-21 08:00:00+00:00,3.0,179.0,3.9,25.0,933.0,0.0
53679,112.55,37.75,2025-12-21 07:00:00+00:00,3.5,150.0,4.0,21.0,933.0,0.0
