date,t2m,sp,rh,pwv,tp
2025-08-01 00:00:00,28.1,992.9,79.7,56.2277458682533,0.0
2025-08-01 00:15:00,28.2,992.9,78.0,56.72803130242631,0.0
2025-08-01 00:30:00,28.3,992.8,76.3,58.01155440111409,0.0
2025-08-01 00:45:00,28.5,992.6,76.9,57.83829914809188,0.0
2025-08-01 01:00:00,28.6,992.6,75.7,57.53000693097832,0.0
2025-08-01 01:15:00,28.6,992.6,75.1,55.580362767590586,0.0
2025-08-01 01:30:00,28.7,992.5,74.5,55.306385760862426,0.0
2025-08-01 01:45:00,28.8,992.3,74.5,55.92989525184941,0.0
2025-08-01 02:00:00,28.9,992.2,74.8,57.47949329490351,0.0
2025-08-01 02:15:00,28.9,992.2,76.3,59.47270243520621,0.0
2025-08-01 02:30:00,28.7,992.2,75.3,60.66096821726411,0.0
2025-08-01 02:45:00,28.7,992.2,75.6,62.30059266542994,0.0
2025-08-01 03:00:00,28.8,992.3,75.6,62.03534693739336,0.0
2025-08-01 03:15:00,28.7,992.2,75.8,63.55060329593175,0.0
2025-08-01 03:30:00,28.7,992.4,74.6,62.59995174264368,0.0
2025-08-01 03:45:00,28.7,992.2,73.8,62.41422977810642,0.0
2025-08-01 04:00:00,28.7,992.3,72.6,60.21810997878355,0.0
2025-08-01 04:15:00,28.7,992.3,73.0,62.88047044047048,0.0
2025-08-01 04:30:00,28.7,992.3,72.7,62.58826008756487,0.0
2025-08-01 04:45:00,28.7,992.4,72.8,62.89216176575941,0.0
2025-08-01 05:00:00,28.7,992.6,72.6,62.47722912914695,0.0
2025-08-01 05:15:00,28.6,992.7,72.5,62.9117393059035,0.0
2025-08-01 05:30:00,28.6,992.8,73.3,64.0108316783521,0.0
2025-08-01 05:45:00,28.4,992.9,73.9,64.3965270462759,0.0
2025-08-01 06:00:00,28.4,992.9,73.7,63.16366176010457,0.0
2025-08-01 06:15:00,28.5,993.0,74.4,62.1686818190711,0.0
2025-08-01 06:30:00,28.5,993.1,75.9,60.720035685936274,0.0
2025-08-01 06:45:00,28.5,993.2,75.3,60.849843017195575,0.0
2025-08-01 07:00:00,28.6,993.3,75.5,61.959386728888695,0.0
2025-08-01 07:15:00,28.7,993.4,75.7,62.26231673099473,0.0
2025-08-01 07:30:00,28.8,993.5,76.0,61.15269069218988,0.0
2025-08-01 07:45:00,29.1,993.6,75.0,59.97605972761593,0.0
2025-08-01 08:00:00,29.3,993.6,75.5,59.987819258090816,0.0
2025-08-01 08:15:00,29.7,993.6,74.3,58.549622144001816,0.0
2025-08-01 08:30:00,30.1,993.6,74.9,61.11578940902056,0.0
2025-08-01 08:45:00,31.0,993.6,75.7,60.38548832889113,0.0
2025-08-01 09:00:00,32.2,993.8,70.5,60.574681238853024,0.0
2025-08-01 09:15:00,33.3,993.8,70.7,59.41929925205026,0.0
2025-08-01 09:30:00,34.6,993.8,62.8,59.31085800320771,0.0
2025-08-01 09:45:00,35.4,993.8,59.9,59.09593957179971,0.0
2025-08-01 10:00:00,35.8,993.9,61.0,59.47890612234274,0.0
2025-08-01 10:15:00,36.6,994.0,61.2,60.86369161802245,0.0
2025-08-01 10:30:00,37.5,994.1,57.4,61.986416924400814,0.0
