date,t2m,sp,rh,pwv,tp
2025/7/1 0:00,30.62,996.75,71.08,65.51,0
2025/7/1 0:15,31.67,997.02,66.85,66.77,0
2025/7/1 0:30,32.37,997.15,65.28,70.99,0
2025/7/1 0:45,33,997.2,62.15,69.7,0
2025/7/1 1:00,32.82,997.18,61.97,68.66,0
2025/7/1 1:15,33,997.2,61.77,70.32,0
2025/7/1 1:30,33.3,997.3,62.18,66.96,0
2025/7/1 1:45,33.45,997.48,62.78,63.54,0
2025/7/1 2:00,33.97,997.4,61.05,60.82,0
2025/7/1 2:15,34.62,997.4,59.32,59.29,0
2025/7/1 2:30,35.65,997.4,56.68,63.4,0
2025/7/1 2:45,36.35,997.42,55.9,64.58,0
2025/7/1 3:00,37.02,997.4,55.12,65.61,0
2025/7/1 3:15,37.2,997.3,52.45,64.48,0
2025/7/1 3:30,37.27,997.2,54.38,63.34,0
2025/7/1 3:45,37.93,996.92,51.45,64.93,0
2025/7/1 4:00,38.4,996.8,50.95,65.64,0
2025/7/1 4:15,38.23,996.58,51.42,66.13,0
2025/7/1 4:30,38.6,996.4,53.55,67.17,0
2025/7/1 4:45,39.1,996.15,50.08,68.51,0
2025/7/1 5:00,38.25,996,51.5,69.7,0
2025/7/1 5:15,37.6,995.9,53.82,70.91,0
2025/7/1 5:30,37,995.9,57.68,72.47,0
2025/7/1 5:45,36.52,995.82,54.95,70.99,0
2025/7/1 6:00,36,995.7,59.62,73.03,0
2025/7/1 6:15,35.82,995.62,58.22,74.54,0
2025/7/1 6:30,35.9,995.4,59.68,80.39,0
2025/7/1 6:45,36.1,995.5,60.98,80.43,0
2025/7/1 7:00,35.75,995.3,58.6,73.73,0
2025/7/1 7:15,35.9,995,58.15,76.4,0
2025/7/1 7:30,36.2,994.78,56.22,79.09,0
2025/7/1 7:45,34.5,994.8,61,78.74,0
2025/7/1 8:00,33.6,995.08,60.9,0,0
2025/7/1 8:15,33,994.7,65.3,39.9,0
2025/7/1 8:30,33.5,994.52,66.3,49.38,0
