date,t2m,sp,rh,pwv,tp
2025/7/1 0:00,30.75,997.22,72.9,60.72,0
2025/7/1 0:15,31.2,997.32,70.55,59.73,0
2025/7/1 0:30,31.95,997.4,72.25,58.35,0
2025/7/1 0:45,32.85,997.5,68.98,59.2,0
2025/7/1 1:00,32.97,997.58,74.75,61.21,0
2025/7/1 1:15,34.23,997.5,69.53,59.67,0
2025/7/1 1:30,35.27,997.65,65.73,58.47,0
2025/7/1 1:45,35.8,997.7,62.28,57.22,0
2025/7/1 2:00,35.9,997.8,64.45,60.72,0
2025/7/1 2:15,35.7,997.78,64.42,60.95,0
2025/7/1 2:30,35.3,997.75,68.18,62.73,0
2025/7/1 2:45,35.27,997.8,67.82,64.74,0
2025/7/1 3:00,34.85,997.62,68.12,66.01,0
2025/7/1 3:15,34.62,997.6,70,65.56,0
2025/7/1 3:30,34.6,997.35,68.2,65.23,0
2025/7/1 3:45,34.3,997.2,70.65,66.31,0
2025/7/1 4:00,34.17,997.2,69.53,65.01,0
2025/7/1 4:15,34.1,997.1,71.03,65.22,0
2025/7/1 4:30,35.4,996.9,66.18,66.18,0
2025/7/1 4:45,34.55,996.8,70.08,66.7,0
2025/7/1 5:00,34.5,996.68,67.45,66.54,0
2025/7/1 5:15,34.5,996.68,71.53,65.32,0
2025/7/1 5:30,34.8,996.55,68.55,65.33,0
2025/7/1 5:45,34.52,996.48,70.5,65.23,0
2025/7/1 6:00,35.15,996.4,69.55,67.27,0
2025/7/1 6:15,35.3,996.3,66.88,69.72,0
2025/7/1 6:30,34.57,996.2,67.4,68.55,0
2025/7/1 6:45,33.8,996,73.5,67.2,0
2025/7/1 7:00,34.1,995.85,73.25,67.23,0
2025/7/1 7:15,33.93,995.75,72.4,67.88,0
2025/7/1 7:30,33.6,995.52,71.55,68.92,0
2025/7/1 7:45,33.2,995.25,75.05,64.64,0
2025/7/1 8:00,33.87,995.4,73.7,60.36,0
2025/7/1 8:15,34.4,995.48,71.03,49.65,0
2025/7/1 8:30,33.77,995.32,73.12,56.34,0
2025/7/1 8:45,32.97,995.28,75.32,59.93,0
2025/7/1 9:00,32.37,995.1,77.22,57.45,0
2025/7/1 9:15,31.9,995.22,79.2,33.35,0
2025/7/1 9:30,31.6,995.4,79.25,61.93,0
2025/7/1 9:45,31.43,995.2,80.93,57.8,0
2025/7/1 10:00,30.8,995.25,82.45,54.53,0
2025/7/1 10:15,30.2,995.4,85.07,54.23,0
2025/7/1 10:30,29.73,995.48,86.08,55.7,0
2025/7/1 10:45,29.5,995.5,86.98,60.82,0
2025/7/1 11:00,29.2,995.85,87.57,61.96,0
