date,t2m,sp,rh,pwv,tp
2025/7/1 0:00,27.2,990.8,82.4,69.32,0
2025/7/1 0:15,27.5,990.98,83.02,71.06,0
2025/7/1 0:30,27.77,991.2,82.02,73.9,0
2025/7/1 0:45,28.2,991.2,80.05,70.23,0
2025/7/1 1:00,28.75,991.2,79,67.97,0
2025/7/1 1:15,29.2,991.3,78.25,71.83,0
2025/7/1 1:30,29.57,991.35,77.85,71.91,0
2025/7/1 1:45,29.8,991.42,77.03,71.95,0
2025/7/1 2:00,30.1,991.48,77.38,75.8,0
2025/7/1 2:15,30.45,991.5,76.42,81.88,0
2025/7/1 2:30,30.7,991.52,74.95,78.86,0
2025/7/1 2:45,31.27,991.5,71.42,81.09,0
2025/7/1 3:00,31.67,991.5,74.08,81.5,0
2025/7/1 3:15,31.8,991.42,72.82,81.58,0
2025/7/1 3:30,31.9,991.38,73.72,81.63,0
2025/7/1 3:45,31.8,991.22,71.97,83.15,0
2025/7/1 4:00,31.77,991.1,72.82,87.54,0
2025/7/1 4:15,31.85,990.88,73.03,87.14,0
2025/7/1 4:30,32.3,990.62,71.85,84.9,0
2025/7/1 4:45,32.77,990.48,71.32,79.8,0
2025/7/1 5:00,33,990.4,71.22,74.33,0
2025/7/1 5:15,33.12,990.27,72.15,77.68,0
2025/7/1 5:30,33.4,990.05,72.45,73.57,0
2025/7/1 5:45,33.6,990.02,71.75,74.68,0
2025/7/1 6:00,33.8,990,74.4,77.61,0
2025/7/1 6:15,33.8,989.95,71.08,77.74,0
2025/7/1 6:30,33.55,989.82,72.45,81.85,0
2025/7/1 6:45,33.32,989.72,73.15,81.28,0
2025/7/1 7:00,33.25,989.5,75.7,80.8,0
2025/7/1 7:15,33.4,989.35,75.47,78.6,0
2025/7/1 7:30,33.3,989.2,73.1,75.64,0
2025/7/1 7:45,33.1,988.85,72.88,71.26,0
2025/7/1 8:00,33,988.98,72.5,66.72,0
2025/7/1 8:15,32.9,988.8,72.25,73.03,0
2025/7/1 8:30,32.7,988.68,72.3,0,0
2025/7/1 8:45,32.6,988.88,72.75,2.13,0
2025/7/1 9:00,32.3,988.6,73.1,0,0
2025/7/1 9:15,31.9,988.8,75.1,17.09,0
2025/7/1 9:30,31.5,988.88,76.08,0,0
2025/7/1 9:45,31.02,988.88,77.35,0,0
2025/7/1 10:00,30.6,988.92,80.42,10.33,0
2025/7/1 10:15,29.93,989.12,82.22,30.4,0
2025/7/1 10:30,29.47,989,84.12,54.47,0
2025/7/1 10:45,29.2,988.9,84.93,66.55,0
2025/7/1 11:00,29,989.1,86.22,67.34,0
2025/7/1 11:15,28.8,989.35,86.28,67.06,0
2025/7/1 11:30,28.77,989.5,86.58,71.59,0
2025/7/1 11:45,28.6,989.7,85.08,80.98,0
2025/7/1 12:00,28.4,989.68,84.52,82.58,0
2025/7/1 12:15,28.23,989.88,85.32,82.38,0
2025/7/1 12:30,28.1,990,86.08,83.29,0
2025/7/1 12:45,28,990.4,87.02,86.87,0
2025/7/1 13:00,27.9,990.5,87.9,91.96,0
2025/7/1 13:15,27.85,990.78,88.52,96.34,0
2025/7/1 13:30,27.8,990.9,88.1,89.56,0
2025/7/1 13:45,27.8,990.9,87.82,85.1,0
2025/7/1 14:00,27.9,991.1,88.48,84.58,0
2025/7/1 14:15,27.9,991.02,88.35,86.53,0
2025/7/1 14:30,27.8,991,90.12,86.14,0
2025/7/1 14:45,27.5,991.2,91.35,82.42,0
2025/7/1 15:00,27.3,991.1,92.32,79.22,0
2025/7/1 15:15,27.2,990.9,93.15,69.01,0
