"date","t2m","sp","rh","pwv","tp"
"2025-08-01 00:00:00",25.5,986.5,78.1,"18.12320309229728",0.0
"2025-08-01 00:15:00",25.3,986.5,78.6,"29.45876597513489",0.0
"2025-08-01 00:30:00",25.2,986.7,79.5,"43.85104502405008",0.0
"2025-08-01 00:45:00",25.1,986.7,80.0,"41.989803114465154",0.0
"2025-08-01 01:00:00",25.1,986.7,81.0,"40.15554723098327",0.0
"2025-08-01 01:15:00",25.0,986.7,80.6,"41.91502281884867",0.0
"2025-08-01 01:30:00",25.0,986.7,80.7,"37.44312478134853",0.0
"2025-08-01 01:45:00",24.8,986.6,81.4,"28.099287333476024",0.0
"2025-08-01 02:00:00",24.7,986.6,81.8,"35.249706735714994",0.0
"2025-08-01 02:15:00",24.6,986.6,82.5,"34.32494860831938",0.0
"2025-08-01 02:30:00",24.4,986.4,83.0,"32.66610296605437",0.0
"2025-08-01 02:45:00",24.4,986.5,83.4,"33.86261919431388",0.0
"2025-08-01 03:00:00",24.3,986.5,83.8,"30.465956131742885",0.0
"2025-08-01 03:15:00",24.2,986.6,84.1,"34.64396695359832",0.0
"2025-08-01 03:30:00",24.0,986.6,84.6,"45.68238078658783",0.0
"2025-08-01 03:45:00",23.9,986.5,84.9,"48.02957825234482",0.0
"2025-08-01 04:00:00",23.8,986.5,85.2,"38.44700372496734",0.0
"2025-08-01 04:15:00",23.8,986.6,85.6,"28.226331257189962",0.0
"2025-08-01 04:30:00",23.7,986.5,85.7,"20.463331134718025",0.0
"2025-08-01 04:45:00",23.6,986.6,85.8,"17.13554083435257",0.0
"2025-08-01 05:00:00",23.6,986.6,86.1,"11.541079751845471",0.0
"2025-08-01 05:15:00",23.5,986.8,86.3,"18.516565250149064",0.0
"2025-08-01 05:30:00",23.5,986.8,86.7,"26.04877357470239",0.0
"2025-08-01 05:45:00",23.4,986.9,87.0,"29.24666785060915",0.0
"2025-08-01 06:00:00",23.4,986.9,86.9,"33.98469368681229",0.0
"2025-08-01 06:15:00",23.4,986.8,87.3,"31.377590702837",0.0
"2025-08-01 06:30:00",23.4,986.9,87.6,"28.841639698357838",0.0
"2025-08-01 06:45:00",23.6,986.9,88.2,"28.207800421510484",0.0
"2025-08-01 07:00:00",23.8,987.0,88.4,"33.516967072392994",0.0
"2025-08-01 07:15:00",24.0,987.2,88.4,"40.52075597477225",0.0
"2025-08-01 07:30:00",24.4,987.2,87.5,"41.091198591652315",0.0
"2025-08-01 07:45:00",24.9,987.3,86.1,"43.40541494621416",0.0
"2025-08-01 08:00:00",25.5,987.5,83.9,"34.94111750844841",0.0
"2025-08-01 08:15:00",26.2,987.6,79.8,"31.173586789281305",0.0
"2025-08-01 08:30:00",27.3,987.7,73.4,"28.63322188420014",0.0
"2025-08-01 08:45:00",28.6,987.6,69.9,"18.7158956094888",0.0
"2025-08-01 09:00:00",29.5,987.6,66.8,"17.700103370269666",0.0
"2025-08-01 09:15:00",30.2,987.6,63.9,"20.35386552515692",0.0
"2025-08-01 09:30:00",30.8,987.5,62.6,"18.034054123124257",0.0
"2025-08-01 09:45:00",31.5,987.5,61.5,"15.192678908605085",0.0
"2025-08-01 10:00:00",32.1,987.5,60.1,"17.654069721704495",0.0
"2025-08-01 10:15:00",33.0,987.5,58.9,"21.909145935795646",0.0
"2025-08-01 10:30:00",34.1,987.4,57.3,"22.817692030384194",0.0
"2025-08-01 10:45:00",34.9,987.3,54.7,"25.10183424906569",0.0
"2025-08-01 11:00:00",35.9,987.2,50.8,"24.567907621620055",0.0
"2025-08-01 11:15:00",37.0,987.2,48.3,"31.711404241611746",0.0
"2025-08-01 11:30:00",37.2,987.1,47.0,"41.774933862579395",0.0
"2025-08-01 11:45:00",37.8,987.0,44.4,"43.777265763313515",0.0
"2025-08-01 12:00:00",37.9,987.0,43.9,"34.04732535378411",0.0
"2025-08-01 12:15:00",38.6,986.9,42.4,"42.87308104983951",0.0
"2025-08-01 12:30:00",38.6,986.7,42.7,"52.2614312125701",0.0
"2025-08-01 12:45:00",39.0,986.6,41.9,"57.30994899090467",0.0
"2025-08-01 13:00:00",39.5,986.5,39.9,"59.53321559318297",0.0
"2025-08-01 13:15:00",39.9,986.4,38.8,"62.28066525036266",0.0
"2025-08-01 13:30:00",39.9,986.3,38.7,"58.765542141132045",0.0
"2025-08-01 13:45:00",40.2,986.1,37.2,"68.21548958994981",0.0
"2025-08-01 14:00:00",40.3,986.0,37.8,"57.34975504979532",0.0
"2025-08-01 14:15:00",40.5,985.9,37.0,"57.46538752802062",0.0
"2025-08-01 14:30:00",40.1,985.8,38.8,"53.37625275676775",0.0
"2025-08-01 14:45:00",39.5,985.6,39.2,"48.85924401181978",0.0
"2025-08-01 15:00:00",38.9,985.5,40.7,"44.96608644668863",0.0
"2025-08-01 15:15:00",39.0,985.4,40.4,"37.9071936826194",0.0
"2025-08-01 15:30:00",39.4,985.2,39.3,"34.93716642767773",0.0
"2025-08-01 15:45:00",39.7,985.2,38.8,"33.945211315523935",0.0
"2025-08-01 16:00:00",39.9,985.0,38.1,"30.70123650095368",0.0
"2025-08-01 16:15:00",39.6,984.7,38.6,"29.74300361455322",0.0
"2025-08-01 16:30:00",39.3,984.6,40.5,"25.107499243929762",0.0
"2025-08-01 16:45:00",38.9,984.6,41.5,"22.74161619442794",0.0
"2025-08-01 17:00:00",38.6,984.6,41.7,"28.34601997364989",0.0
"2025-08-01 17:15:00",38.1,984.6,42.6,"28.013002833180327",0.0
"2025-08-01 17:30:00",37.6,984.5,43.4,"22.260548613717997",0.0
"2025-08-01 17:45:00",37.2,984.5,44.2,"25.172633534387497",0.0
"2025-08-01 18:00:00",36.8,984.4,45.8,"30.86536938006096",0.0
"2025-08-01 18:15:00",36.4,984.5,46.9,"32.584368848589364",0.0
"2025-08-01 18:30:00",35.9,984.5,48.3,"38.43602223663246",0.0
"2025-08-01 18:45:00",35.5,984.5,48.4,"45.18989809784024",0.0
"2025-08-01 19:00:00",35.0,984.6,51.3,"47.09239088412218",0.0
"2025-08-01 19:15:00",34.5,984.7,53.5,"46.28975910704173",0.0
"2025-08-01 19:30:00",34.0,984.7,54.9,"49.983219488069636",0.0
"2025-08-01 19:45:00",33.3,984.8,56.4,"49.614509531473786",0.0
"2025-08-01 20:00:00",32.7,984.9,59.0,"54.78347737689558",0.0
"2025-08-01 20:15:00",32.0,985.2,61.3,"59.20959443038882",0.0
"2025-08-01 20:30:00",31.3,985.4,63.4,"52.79283434709522",0.0
"2025-08-01 20:45:00",30.8,985.7,65.4,"51.784453333544256",0.0
"2025-08-01 21:00:00",30.2,986.0,67.5,"50.68515047332255",0.0
"2025-08-01 21:15:00",29.8,986.1,69.3,"45.82819551937322",0.0
"2025-08-01 21:30:00",29.4,986.3,70.6,"41.64356570732961",0.0
"2025-08-01 21:45:00",29.0,986.6,71.8,"41.73376818840598",0.0
"2025-08-01 22:00:00",28.8,986.6,73.1,"40.919008084435774",0.0
"2025-08-01 22:15:00",28.5,986.8,74.0,"42.047978620745795",0.0
