"predict_time","device","real_rainfall_transient","predict_rainfall"
"2025-08-01 00:00:00","b109",0.0,0.0
"2025-08-01 00:15:00","b109",0.0,8.124422492983285e-06
"2025-08-01 00:30:00","b109",0.0,7.863556675147265e-06
"2025-08-01 00:45:00","b109",0.0,7.825339707778767e-06
"2025-08-01 01:00:00","b109",0.0,7.856635420466773e-06
"2025-08-01 01:15:00","b109",0.0,7.95988307800144e-06
"2025-08-01 01:30:00","b109",0.0,7.809800081304274e-06
"2025-08-01 01:45:00","b109",0.0,7.665279554203153e-06
"2025-08-01 02:00:00","b109",0.0,7.701325557718519e-06
"2025-08-01 02:15:00","b109",0.0,8.3233671830385e-06
"2025-08-01 02:30:00","b109",0.0,8.76360536494758e-06
"2025-08-01 02:45:00","b109",0.0,8.656263162265532e-06
"2025-08-01 03:00:00","b109",0.0,8.466241524729412e-06
"2025-08-01 03:15:00","b109",0.0,8.68549795995932e-06
"2025-08-01 03:30:00","b109",0.0,8.785384125076234e-06
"2025-08-01 03:45:00","b109",0.0,8.704129868419841e-06
"2025-08-01 04:00:00","b109",0.0,8.915909347706474e-06
"2025-08-01 04:15:00","b109",0.0,1.0010297046392225e-05
"2025-08-01 04:30:00","b109",0.0,9.799261533771642e-06
"2025-08-01 04:45:00","b109",0.0,9.074394256458618e-06
"2025-08-01 05:00:00","b109",0.0,9.046538252732717e-06
"2025-08-01 05:15:00","b109",0.0,9.236096957465634e-06
"2025-08-01 05:30:00","b109",0.0,8.903809430194087e-06
"2025-08-01 05:45:00","b109",0.0,8.983971383713651e-06
"2025-08-01 06:00:00","b109",0.0,9.07307185116224e-06
"2025-08-01 06:15:00","b109",0.0,8.845759111864027e-06
"2025-08-01 06:30:00","b109",0.0,8.902797162591014e-06
"2025-08-01 06:45:00","b109",0.0,9.416869943379425e-06
"2025-08-01 07:00:00","b109",0.0,9.961113391909748e-06
"2025-08-01 07:15:00","b109",0.0,9.883979146252386e-06
"2025-08-01 07:30:00","b109",0.0,9.093572771234903e-06
"2025-08-01 07:45:00","b109",0.0,8.74494799063541e-06
"2025-08-01 08:15:00","b109",0.0,1.3633461094286758e-05
"2025-08-01 08:30:00","b109",0.0,1.317347869189689e-05
"2025-08-01 08:45:00","b109",0.0,1.4861529052723199e-05
"2025-08-01 09:00:00","b109",0.0,1.9381004676688462e-05
"2025-08-01 09:15:00","b109",0.0,1.939798312378116e-05
"2025-08-01 09:30:00","b109",0.0,1.7239031876670197e-05
"2025-08-01 09:45:00","b109",0.0,1.5139322385948617e-05
"2025-08-01 10:00:00","b109",0.0,1.61661664606072e-05
"2025-08-01 10:15:00","b109",0.0,1.5148651073104702e-05
"2025-08-01 10:30:00","b109",0.0,1.2405529560055584e-05
"2025-08-01 10:45:00","b109",0.0,1.2549646271509118e-05
"2025-08-01 11:00:00","b109",0.0,1.033840271702502e-05
"2025-08-01 11:15:00","b109",0.0,1.1306186934234574e-05
"2025-08-01 11:30:00","b109",0.0,9.501734894001856e-06
"2025-08-01 11:45:00","b109",0.0,8.115834134514444e-06
"2025-08-01 12:00:00","b109",0.0,8.216555215767585e-06
"2025-08-01 12:15:00","b109",0.0,8.901446562958881e-06
"2025-08-01 12:30:00","b109",0.0,9.09966001927387e-06
"2025-08-01 12:45:00","b109",0.0,8.934671313909348e-06
"2025-08-01 13:00:00","b109",0.0,9.971539839170873e-06
"2025-08-01 13:15:00","b109",0.0,1.3107714949001092e-05
"2025-08-01 13:30:00","b109",0.0,1.4664969057776034e-05
"2025-08-01 13:45:00","b109",0.0,1.6260026313830167e-05
"2025-08-01 14:00:00","b109",0.0,1.7383181329932995e-05
"2025-08-01 14:15:00","b109",0.0,1.6487605535076e-05
"2025-08-01 14:30:00","b109",0.0,1.537572461529635e-05
"2025-08-01 14:45:00","b109",0.0,1.4878024558129255e-05
"2025-08-01 15:00:00","b109",0.0,0.0
"2025-08-01 15:15:00","b109",0.0,0.0
"2025-08-01 15:30:00","b109",0.0,0.0
"2025-08-01 15:45:00","b109",0.0,0.0
"2025-08-01 16:00:00","b109",0.0,0.0
"2025-08-01 16:15:00","b109",0.0,0.0
"2025-08-01 16:30:00","b109",0.0,0.0
"2025-08-01 16:45:00","b109",0.0,0.0
"2025-08-01 17:00:00","b109",0.0,0.0
"2025-08-01 17:15:00","b109",0.0,0.0
"2025-08-01 17:30:00","b109",0.0,0.0
"2025-08-01 17:45:00","b109",0.0,0.0
"2025-08-01 18:00:00","b109",0.0,0.0
"2025-08-01 18:15:00","b109",0.0,0.0
"2025-08-01 18:30:00","b109",0.0,0.0
"2025-08-01 18:45:00","b109",0.0,0.0
"2025-08-01 19:00:00","b109",0.0,0.0
"2025-08-01 19:15:00","b109",0.0,0.0
"2025-08-01 19:30:00","b109",0.0,0.0
"2025-08-01 19:45:00","b109",0.0,0.0
"2025-08-01 20:00:00","b109",0.0,0.0
"2025-08-01 20:15:00","b109",0.0,0.0
"2025-08-01 20:30:00","b109",0.0,0.0
"2025-08-01 20:45:00","b109",0.0,0.0
"2025-08-01 21:00:00","b109",0.0,0.0
"2025-08-01 21:15:00","b109",0.0,0.0
"2025-08-01 21:30:00","b109",0.0,0.0
"2025-08-01 21:45:00","b109",0.0,0.0
"2025-08-01 22:00:00","b109",0.0,0.0
"2025-08-01 22:15:00","b109",0.0,0.0
"2025-08-01 22:30:00","b109",0.0,0.0
"2025-08-01 22:45:00","b109",0.0,0.0
"2025-08-01 23:00:00","b109",0.0,0.0
"2025-08-01 23:15:00","b109",0.0,0.0
"2025-08-01 23:30:00","b109",0.0,0.0
"2025-08-01 23:45:00","b109",0.0,0.0
"2025-08-02 00:00:00","b109",0.0,0.0
"2025-08-02 00:15:00","b109",0.0,0.0
"2025-08-02 00:30:00","b109",0.0,0.0
"2025-08-02 00:45:00","b109",0.0,0.0
"2025-08-02 01:00:00","b109",0.0,0.0
"2025-08-02 01:15:00","b109",0.0,0.0
"2025-08-02 01:30:00","b109",0.0,0.0
"2025-08-02 01:45:00","b109",0.0,0.0
"2025-08-02 02:00:00","b109",0.0,0.0
"2025-08-02 02:15:00","b109",0.0,0.0
"2025-08-02 02:30:00","b109",0.0,0.0
"2025-08-02 02:45:00","b109",0.0,0.0
"2025-08-02 03:00:00","b109",0.0,0.0
"2025-08-02 03:15:00","b109",0.0,0.0
"2025-08-02 03:30:00","b109",0.0,0.0
"2025-08-02 03:45:00","b109",0.0,0.0
"2025-08-02 04:00:00","b109",0.0,0.0
"2025-08-02 04:15:00","b109",0.0,0.0
"2025-08-02 04:30:00","b109",0.0,0.0
"2025-08-02 04:45:00","b109",0.0,0.0
"2025-08-02 05:00:00","b109",0.0,0.0
"2025-08-02 05:15:00","b109",0.0,0.0
"2025-08-02 05:30:00","b109",0.0,0.0
"2025-08-02 05:45:00","b109",0.0,0.0
"2025-08-02 06:00:00","b109",0.0,0.0
"2025-08-02 06:15:00","b109",0.0,0.0
"2025-08-02 06:30:00","b109",0.0,0.0
"2025-08-02 06:45:00","b109",0.0,0.0
"2025-08-02 07:00:00","b109",0.0,0.0
"2025-08-02 07:15:00","b109",0.0,0.0
"2025-08-02 07:30:00","b109",0.0,0.0
"2025-08-02 07:45:00","b109",0.0,0.0
"2025-08-02 08:00:00","b109",0.0,0.0
"2025-08-02 08:15:00","b109",0.0,0.0
"2025-08-02 08:30:00","b109",0.0,0.0
"2025-08-02 08:45:00","b109",0.0,0.0
"2025-08-02 09:00:00","b109",0.0,0.0
"2025-08-02 09:15:00","b109",0.0,0.0
"2025-08-02 09:30:00","b109",0.0,0.0
"2025-08-02 09:45:00","b109",0.0,0.0
"2025-08-02 10:00:00","b109",0.0,0.0
"2025-08-02 10:15:00","b109",0.0,0.0
"2025-08-02 10:30:00","b109",0.0,0.0
"2025-08-02 10:45:00","b109",0.0,0.0
"2025-08-02 11:00:00","b109",0.0,0.0
"2025-08-02 11:15:00","b109",0.0,0.0
"2025-08-02 11:30:00","b109",0.0,0.0
"2025-08-02 11:45:00","b109",0.0,0.0
"2025-08-02 12:00:00","b109",0.0,0.0
"2025-08-02 12:15:00","b109",0.0,0.0
"2025-08-02 12:30:00","b109",0.0,0.0
"2025-08-02 12:45:00","b109",0.0,0.0
"2025-08-02 13:00:00","b109",0.0,0.0
"2025-08-02 13:15:00","b109",0.0,0.0
"2025-08-02 13:30:00","b109",0.0,0.0
"2025-08-02 13:45:00","b109",0.0,0.0
"2025-08-02 14:00:00","b109",0.0,0.0
"2025-08-02 14:15:00","b109",0.0,0.0
"2025-08-02 14:30:00","b109",0.0,0.0
"2025-08-02 14:45:00","b109",0.0,0.0
"2025-08-02 15:00:00","b109",0.0,0.0
"2025-08-02 15:15:00","b109",0.0,0.0
"2025-08-02 15:30:00","b109",0.0,0.0
"2025-08-02 15:45:00","b109",0.0,0.0
"2025-08-02 16:00:00","b109",0.0,0.0
"2025-08-02 16:15:00","b109",0.0,0.0
"2025-08-02 16:30:00","b109",0.0,0.0
"2025-08-02 16:45:00","b109",0.0,0.0
"2025-08-02 17:00:00","b109",0.0,0.0
"2025-08-02 17:15:00","b109",0.0,0.0
"2025-08-02 17:30:00","b109",0.0,0.0
"2025-08-02 17:45:00","b109",0.0,0.0
"2025-08-02 18:00:00","b109",0.0,0.0
"2025-08-02 18:15:00","b109",0.0,0.0
"2025-08-02 18:30:00","b109",0.0,0.0
"2025-08-02 18:45:00","b109",0.0,0.0
"2025-08-02 19:00:00","b109",0.0,0.0
"2025-08-02 19:15:00","b109",0.0,0.0
"2025-08-02 19:30:00","b109",0.0,0.0
"2025-08-02 19:45:00","b109",0.0,0.0
"2025-08-02 20:00:00","b109",0.0,0.0
"2025-08-02 20:15:00","b109",0.0,0.0
"2025-08-02 20:30:00","b109",0.0,0.0
"2025-08-02 20:45:00","b109",0.0,0.0
"2025-08-02 21:00:00","b109",0.0,0.0
"2025-08-02 21:15:00","b109",0.0,0.0
"2025-08-02 21:30:00","b109",0.0,0.0
"2025-08-02 21:45:00","b109",0.0,0.0
"2025-08-02 22:00:00","b109",0.0,0.0
"2025-08-02 22:15:00","b109",0.0,0.0
"2025-08-02 22:30:00","b109",0.0,0.0
"2025-08-02 22:45:00","b109",0.0,0.0
"2025-08-02 23:00:00","b109",0.0,0.0
"2025-08-02 23:15:00","b109",0.0,0.0
"2025-08-02 23:30:00","b109",0.0,0.0
"2025-08-02 23:45:00","b109",0.0,0.0
"2025-08-03 00:00:00","b109",0.0,0.0
"2025-08-03 00:15:00","b109",0.0,0.0
"2025-08-03 00:30:00","b109",0.0,0.0
"2025-08-03 00:45:00","b109",0.0,0.0
"2025-08-03 01:00:00","b109",0.0,0.0
"2025-08-03 01:15:00","b109",0.0,0.0
"2025-08-03 01:30:00","b109",0.0,0.0
"2025-08-03 01:45:00","b109",0.0,0.0
"2025-08-03 02:00:00","b109",0.0,0.0
"2025-08-03 02:15:00","b109",0.0,0.0
"2025-08-03 02:30:00","b109",0.0,0.0
"2025-08-03 02:45:00","b109",0.0,0.0
"2025-08-03 03:00:00","b109",0.0,0.0
"2025-08-03 03:15:00","b109",0.0,0.0
"2025-08-03 03:30:00","b109",0.0,0.0
"2025-08-03 03:45:00","b109",0.0,0.0
"2025-08-03 04:00:00","b109",0.0,0.0
"2025-08-03 04:15:00","b109",0.0,0.0
"2025-08-03 04:30:00","b109",0.0,0.0
"2025-08-03 04:45:00","b109",0.0,0.0
"2025-08-03 05:00:00","b109",0.0,0.0
"2025-08-03 05:15:00","b109",0.0,0.0
"2025-08-03 05:30:00","b109",0.0,0.0
"2025-08-03 05:45:00","b109",0.0,0.0
"2025-08-03 06:00:00","b109",0.0,0.0
"2025-08-03 06:15:00","b109",0.0,0.0
"2025-08-03 06:30:00","b109",0.0,0.0
"2025-08-03 06:45:00","b109",0.0,0.0
"2025-08-03 07:00:00","b109",0.0,0.0
"2025-08-03 07:15:00","b109",0.0,0.0
"2025-08-03 07:30:00","b109",0.0,0.0
"2025-08-03 07:45:00","b109",0.0,0.0
"2025-08-03 08:00:00","b109",0.0,0.0
"2025-08-03 08:15:00","b109",0.0,0.0
"2025-08-03 08:30:00","b109",0.0,0.0
"2025-08-03 08:45:00","b109",0.0,0.0
"2025-08-03 09:00:00","b109",0.0,0.0
"2025-08-03 09:15:00","b109",0.0,0.0
"2025-08-03 09:30:00","b109",0.0,0.0
"2025-08-03 09:45:00","b109",0.0,0.0
"2025-08-03 10:00:00","b109",0.0,0.0
"2025-08-03 10:15:00","b109",0.0,0.0
"2025-08-03 10:30:00","b109",0.0,0.0
"2025-08-03 10:45:00","b109",0.0,0.0
"2025-08-03 11:00:00","b109",0.0,0.0
"2025-08-03 11:15:00","b109",0.0,0.0
